sentence,count_words,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,count_named_entities,count_number_date_time,future_tense,rule1,rule2,rule3,rule4,rule5,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
"A leitura é rápida, poucos balões mas muitas expressões as pouco mais de 200 páginas passam voando mesmo ficando tempos em tempos admirando as artes que são belissimas.",28.0,0.0,0.0,0.0,0.0,0.0059523809523809,2.0,2.0,2.0,2.0,1.0,5.0,0.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0762,2.286,-0.0182333333333333,-0.547,0.0812333333333333,2.437,0.0833,2.499,-0.0024333333333333,-0.073,0.0762,2.286,0.0949,2.847,0.0812333333333333,2.437,0.0833,2.499,0.0024333333333333,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0
"Uma forma bonita de passar uma boa lição, onde não se consegue fugir de algumas coisas na vida. Esse quadrinho mostra isso de forma ousada, discreta e bastante impactante, com pontos sutis dentro da história.",35.0,0.0,0.0,0.0,0.0,0.0096153846153846,6.0,5.0,6.0,0.0,1.0,4.0,0.0,8.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.103925,4.157,-0.00675,-0.27,0.1113999999999999,4.456,0.11325,4.53,-0.014775,-0.5910000000000001,0.103925,4.157,0.1392,5.5680000000000005,0.11415,4.566,0.11325,4.53,0.014775,0.5910000000000001,6.0,6.0,6.0,6.0,0.15,0.15,0.15,0.15,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,1.0,1.0
"No entanto, é na história que a obra peca. Primeiramente, nos diversos clichês. Talvez tenha sido a intenção do autor, mas, para mim, não foi possível absorver as ideias com um mínimo de naturalidade.",34.0,0.0,0.0,0.0,0.0,0.015,2.0,7.0,2.0,4.0,1.0,4.0,0.0,9.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0256904761904761,1.079,-0.0342857142857142,-1.44,0.0222619047619047,0.935,0.0366904761904762,1.5410000000000004,0.0164761904761904,0.6920000000000001,0.1314047619047619,5.519,0.0833333333333333,3.5,0.1442619047619047,6.059,0.1251666666666666,5.257,0.0211904761904761,0.89,2.0,2.0,2.0,2.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0
"Os momentos são, sim, bem imprevisíveis, temos umas sacadas bem interessantes, mas o sentimentalismo enfiado não cai legal.",18.0,0.0,0.0,0.0,0.0,0.008130081300813,3.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1695652173913043,3.9,0.0881304347826087,2.027,0.1646521739130435,3.787,0.1673043478260869,3.848,0.0,0.0,0.1695652173913043,3.9,0.1677826086956521,3.859,0.1646521739130435,3.787,0.1673043478260869,3.848,0.0,0.0,4.0,4.0,4.0,4.0,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,1.0
"Ao ouvir que ""O cortiço"" de Aluísio Azevedo é a maior representante no naturalismo brasileiro, não duvide. Excelente leitura, atraente, chocante a cada capítulo.",24.0,0.0,0.0,0.0,0.0,0.031055900621118,4.0,4.0,4.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0868387096774193,2.692,-0.0011935483870967,-0.0369999999999999,0.131,4.061,0.1087419354838709,3.371,0.0,0.0,0.0868387096774193,2.692,0.1082903225806451,3.357,0.131,4.061,0.1087419354838709,3.371,0.0,0.0,1.0,1.0,1.0,1.0,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,1.0,1.0
"Em suma, A Tormenta de Espadas é o livro mais cheio de ação da série até agora, embora traga algumas decepções pelo caminho. Vale a pena ler!",27.0,0.0,0.0,0.0,0.0,0.0354609929078014,1.0,6.0,1.0,1.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,0.1125806451612903,3.49,-0.0500645161290322,-1.5519999999999998,0.0849677419354838,2.6340000000000003,0.1264193548387096,3.919,6.451612903225812e-05,0.002,0.1599354838709677,4.958,0.1863870967741935,5.778,0.1399999999999999,4.34,0.1605483870967742,4.977,0.0046451612903225,0.144,2.0,2.0,2.0,2.0,0.064516129032258,0.064516129032258,0.064516129032258,0.064516129032258,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
"É o melhor livro da saga, cheio de plot twists e momentos inesperados que te fazem ficar de boca aberta, ainda mais se você não viu a série.",28.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,7.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0814516129032258,2.5250000000000004,-0.097774193548387,-3.031,0.0655806451612903,2.033,0.0703225806451613,2.18,-0.062516129032258,-1.938,0.1296451612903225,4.019,0.1264193548387096,3.919,0.1111290322580645,3.445,0.1405806451612903,4.358,0.062516129032258,1.938,3.0,3.0,3.0,3.0,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,1.0,1.0
"O meu único problema com este livro é seu final, me decepcionou um pouco, não esperava um final tão rápido e simples, e por não ter trabalhado mais o filho mais velho do personagem principal, acho que poderia ficar mais impactante o final, se o autor tivesse dado um destaque para este personagem.",53.0,0.0,0.0,0.0,0.0,0.0033670033670033,6.0,3.0,6.0,3.0,2.0,11.0,0.0,10.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,7.0,0.0,4.0,0.0,0.032728813559322,1.9310000000000005,0.0062542372881355,0.3689999999999999,0.0091355932203389,0.5390000000000003,0.0148135593220339,0.8740000000000002,-0.0209491525423728,-1.236,0.1336440677966101,7.885,0.0528305084745762,3.117,0.1452033898305084,8.566999999999998,0.113728813559322,6.709999999999999,0.0502372881355932,2.9639999999999995,8.0,8.0,8.0,8.0,0.135593220338983,0.135593220338983,0.135593220338983,0.135593220338983,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,52.0,0.0,0.0,0.0,1.0,1.0
"O título não me atraiu de imediato, então abandonei o livro por um mês. Então, certo dia, resolvi lê-lo. O livro me prendeu de um jeito que não consegui largá-lo até terminar a leitura numa tarde de sábado",38.0,0.0,0.0,0.0,0.0,0.0146341463414634,0.0,5.0,0.0,0.0,0.0,6.0,0.0,10.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0723720930232558,3.112,-0.0884186046511627,-3.802,0.0863953488372093,3.715,0.1017674418604651,4.376,-0.0052325581395348,-0.225,0.1383255813953488,5.948,0.1516279069767441,6.52,0.1804418604651162,7.758999999999999,0.1562325581395348,6.717999999999999,0.0052325581395348,0.225,4.0,4.0,4.0,4.0,0.0930232558139534,0.0930232558139534,0.0930232558139534,0.0930232558139534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,1.0,1.0
"Para que nunca leu um livro, esse é bom, para começar a se apaixonar pelo prazer de ler, pois não são muitas páginas a história se passa rápida e leitura envolve o leitor de uma forma incrível, a sem esquecer que é um romacinho policial.",45.0,0.0,0.0,0.0,0.0,0.0042194092827004,4.0,3.0,4.0,3.0,1.0,6.0,0.0,8.0,0.0,0.0,3.0,0.0,5.0,8.0,0.0,7.0,0.0,0.0,0.0,0.00804,0.402,-0.00682,-0.3409999999999999,0.0138599999999999,0.6929999999999998,0.0286799999999999,1.4339999999999995,0.0206599999999999,1.033,0.12128,6.064,0.09998,4.999,0.1539799999999999,7.698999999999999,0.1319599999999999,6.597999999999999,0.0358599999999999,1.793,4.0,4.0,4.0,4.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,44.0,0.0,0.0,0.0,1.0,1.0
"O primeiro livro que li na vida que não fosse história em quadrinhos ou ilustrado. Fez brotar a alma de leitora cuja semente esteve sempre aqui, e perdi a conta de quantas vezes reli desde então.",36.0,0.0,0.0,0.0,0.0,0.0102564102564102,1.0,4.0,1.0,2.0,2.0,5.0,0.0,10.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0532820512820512,2.078,-0.0189230769230769,-0.738,0.0685384615384615,2.673,0.0674871794871794,2.632,0.0002564102564102,0.01,0.0532820512820512,2.078,0.0808717948717948,3.154,0.0685384615384615,2.673,0.0674871794871794,2.632,0.0002564102564102,0.01,2.0,2.0,2.0,2.0,0.0512820512820512,0.0512820512820512,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,1.0
Meu primeiro livro e foi uma experiência incrível! Esse livro deixou uma marca na minha alma!,16.0,0.0,0.0,0.0,0.0,0.021505376344086,2.0,1.0,2.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0693888888888888,1.249,0.0342222222222222,0.6160000000000001,0.0614444444444444,1.106,0.0601111111111111,1.082,-0.0052777777777777,-0.095,0.0693888888888888,1.249,0.0547777777777777,0.986,0.0614444444444444,1.106,0.0601111111111111,1.082,0.0052777777777777,0.095,2.0,2.0,2.0,2.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0
"A grande força do texto, sem dúvida, está na linguagem que é expressiva e original, repleta de neologismos muito inteligentes.",20.0,0.0,0.0,0.0,0.0,0.0079365079365079,5.0,4.0,5.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0523333333333333,-1.2560000000000002,-0.058625,-1.407,-0.0188333333333333,-0.4519999999999999,-0.0223333333333333,-0.5359999999999999,0.0042083333333333,0.101,0.2254166666666666,5.41,0.0997083333333333,2.393,0.1835833333333333,4.406,0.1970833333333333,4.73,0.095625,2.295,5.0,5.0,5.0,5.0,0.2083333333333333,0.2083333333333333,0.2083333333333333,0.2083333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0
"Faltou tato na escrita. Não é criado qualquer vínculo entre leitor e personagens, tornando o livro só uma série de relatos com pessoas as quais o leitor não teve tempo de se importar. Acredito que assuste só os mais sensíveis.",40.0,0.0,0.0,0.0,0.0,0.0132743362831858,0.0,4.0,0.0,1.0,1.0,6.0,0.0,12.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0367727272727272,1.618,-0.064840909090909,-2.853,0.0614545454545454,2.704,0.0537045454545454,2.363,0.0019772727272727,0.087,0.0382727272727272,1.6839999999999995,0.064840909090909,2.853,0.0614545454545454,2.704,0.0537045454545454,2.363,0.0019772727272727,0.087,6.0,6.0,6.0,6.0,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,1.0,1.0
"De resto, é um livro mediano. Interessante para quem gosta do assunto, porém não espere nada muito profundo.",18.0,0.0,0.0,0.0,0.0,0.0185185185185185,3.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.0841818181818181,-1.852,-0.0664545454545454,-1.462,-0.0783181818181818,-1.723,-0.056590909090909,-1.245,0.0950454545454545,2.091,0.2289090909090909,5.036,0.1049090909090909,2.308,0.2111363636363636,4.6450000000000005,0.2104090909090908,4.629,0.1124090909090909,2.473,4.0,4.0,4.0,4.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0,1.0
"Pois bem, achei as histórias extremamente fantasiosas e forçadas. Ed e Lorraine tentam a todo custo empurrar suas ""verdades"" goela abaixo.",21.0,0.0,0.0,0.0,0.0,0.0217391304347826,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0492692307692307,1.281,0.0045,0.1169999999999999,0.0575384615384615,1.496,0.0592307692307692,1.54,0.0,0.0,0.0492692307692307,1.281,0.0708846153846153,1.843,0.0575384615384615,1.496,0.0592307692307692,1.54,0.0,0.0,5.0,5.0,5.0,5.0,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.1923076923076923,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
"É interessante como tudo é bem escrito e explicado. Como os fatos são expostos e o material do livro é rico, para curiosos e para quem deseja ir mais a fundo na história dos demonologistas.",35.0,0.0,0.0,0.0,0.0,0.0052910052910052,2.0,5.0,2.0,4.0,3.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0452894736842105,1.721,0.0089473684210526,0.34,0.0602368421052631,2.289,0.0600526315789473,2.282,0.0249210526315789,0.947,0.0982894736842105,3.735,0.1038947368421052,3.948,0.1105526315789473,4.2010000000000005,0.1120526315789473,4.258,0.0291842105263157,1.109,4.0,4.0,4.0,4.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0
"Vox é uma distopia que nos tira completamente da zona de conforto e dá aquela chacoalhada em nossa mentes, deixando o leitor completamente chocado a cada capítulo.",27.0,0.0,0.0,0.0,0.0,0.0061349693251533,1.0,4.0,1.0,1.0,1.0,5.0,0.0,7.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0295862068965517,0.858,0.043,1.247,0.0871379310344827,2.527,0.0754482758620689,2.188,0.000551724137931,0.016,0.0295862068965517,0.858,0.110103448275862,3.193,0.0871379310344827,2.527,0.0754482758620689,2.188,0.000551724137931,0.016,3.0,3.0,3.0,3.0,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.1034482758620689,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0
"Li o livro influenciado pelo filme,gostei dos aspectos críticos que o autor apresenta,mas não achei a obra muito empolgante no todo...",23.0,0.0,0.0,0.0,0.0,0.0074626865671641,2.0,3.0,2.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0038461538461538,-0.0999999999999999,-0.0281923076923076,-0.733,0.0153846153846153,0.4,0.0061538461538461,0.16,0.0212692307692307,0.553,0.0552307692307692,1.436,0.0281923076923076,0.733,0.0608461538461538,1.582,0.0551538461538461,1.4340000000000002,0.0212692307692307,0.553,4.0,4.0,4.0,4.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,1.0,1.0
"Apesar de ser um livro curto, ele é cansativo, então empaquei algumas vezes e demorei dias para terminá-lo. O início da leitura foi um pouco enrolada e sofrida, mas depois fica interessante.",32.0,0.0,0.0,0.0,0.0,0.0105263157894736,3.0,2.0,3.0,3.0,3.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0111351351351351,0.412,-0.0521351351351351,-1.929,-0.0223513513513513,-0.8270000000000001,0.0225135135135135,0.8330000000000001,0.0156756756756756,0.58,0.1169189189189189,4.326,0.0943513513513513,3.491,0.1292702702702702,4.783,0.1187297297297297,4.393,0.0156756756756756,0.58,2.0,2.0,2.0,2.0,0.054054054054054,0.054054054054054,0.054054054054054,0.054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,1.0
"Esse é um grande livro, uma grande história, com grandes personagens, onde tudo pra mim funcionou de uma maneira surpreendentemente bem. Gostei, gostei muito, e indico a todos!",28.0,0.0,0.0,0.0,0.0,0.0113636363636363,3.0,4.0,3.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0551142857142857,1.929,-0.0417428571428571,-1.461,0.0519714285714285,1.819,0.0674571428571428,2.361,0.007,0.245,0.1478,5.172999999999999,0.1197999999999999,4.193,0.1472285714285714,5.1530000000000005,0.1440285714285714,5.041,0.0246,0.861,8.0,8.0,8.0,8.0,0.2285714285714285,0.2285714285714285,0.2285714285714285,0.2285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0
"Não gostei principalmente da narrativa do livro e como a historia se desenrola, apesar de reconhecer que o livro é bem escrito e que na minha visão o autor provavelmente pensou o livro e o executou com maestria exatamente da maneira que foi idealizado .",44.0,0.0,0.0,0.0,0.0,0.0039525691699604,0.0,6.0,0.0,2.0,3.0,5.0,0.0,10.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0595869565217391,2.741,-0.0236304347826086,-1.087,0.0768478260869565,3.535,0.07,3.22,-0.0010217391304347,-0.047,0.0595869565217391,2.741,0.0745869565217391,3.4310000000000005,0.0799347826086956,3.677000000000001,0.0710434782608695,3.268,0.0010217391304347,0.047,6.0,6.0,6.0,6.0,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,1.0
"O desfecho da trama é muito emocionante, a partir do capítulo 19 as coisas acontecem de uma maneira muito eufórica e você não quer mais largar o livro.",28.0,0.0,0.0,0.0,0.0,0.0066225165562913,2.0,4.0,2.0,1.0,1.0,4.0,0.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0088,0.264,-0.0160333333333333,-0.481,0.0401,1.203,0.0281333333333333,0.8440000000000001,0.0248666666666666,0.7460000000000001,0.1111999999999999,3.3359999999999994,0.0841,2.523000000000001,0.1189,3.567,0.1130666666666666,3.392,0.0488666666666666,1.4660000000000002,5.0,5.0,5.0,5.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,1.0,1.0
"O livro tinha tudo para ser maravilhoso. Mas chegou na metade do livro, parecia que o Stephen King estava com preguiça de continuar e fez de qualquer jeito.",28.0,0.0,0.0,0.0,0.0,0.0256410256410256,1.0,4.0,1.0,2.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0518387096774193,1.6069999999999998,-0.0823870967741935,-2.554,0.0553870967741935,1.717,0.065,2.015,0.0006774193548387,0.0209999999999999,0.0543548387096774,1.685,0.0936129032258064,2.902,0.0595806451612903,1.847,0.069,2.139,0.0059032258064516,0.183,2.0,2.0,2.0,2.0,0.064516129032258,0.064516129032258,0.064516129032258,0.064516129032258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0
"Eu sinceramente não consigo levar nada desse livro pra minha vida. Apesar do livro ser enorme é pra mim totalmente descartável e esquecível. O que foi digamos ""bom"" é eu ter saido da zona de conforto e ter conhecido a escrita do King.",43.0,0.0,0.0,0.0,0.0,0.017094017094017,4.0,6.0,4.0,6.0,2.0,3.0,0.0,6.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0879166666666666,4.22,-0.0012291666666666,-0.0590000000000001,0.0602708333333333,2.893,0.0638958333333333,3.067,0.0098333333333333,0.4720000000000001,0.128875,6.186,0.0751458333333333,3.607,0.0857291666666666,4.114999999999999,0.0996458333333333,4.783,0.0317083333333333,1.5220000000000002,7.0,7.0,7.0,7.0,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.1458333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,1.0,1.0
"Não tem como não se apaixonar por essa obra de horror com muito suspense. Com certeza, um dos melhores livros que já li na vida.",25.0,0.0,0.0,0.0,0.0,0.015625,2.0,6.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0240357142857142,0.6730000000000002,0.0047142857142857,0.132,0.0313571428571428,0.8779999999999999,0.0513571428571428,1.4380000000000002,0.0175714285714285,0.492,0.1295357142857143,3.6270000000000007,0.1206428571428571,3.378,0.1497142857142857,4.192,0.1405714285714285,3.935999999999999,0.0219285714285714,0.6140000000000001,4.0,4.0,4.0,4.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,1.0,1.0
"Ele trabalha muito bem em cima dos personagens apresentados, todos com uma personalidade bem construída, o que deixa a história ainda mais intensa e viciante.",25.0,0.0,0.0,0.0,0.0,0.0063291139240506,2.0,4.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,-0.0316785714285714,-0.8870000000000001,0.0981785714285714,2.749,0.0271071428571428,0.7590000000000001,-0.0076428571428571,-0.214,0.0452857142857143,1.2680000000000002,0.2013214285714285,5.637,0.0981785714285714,2.749,0.1688214285714286,4.727,0.1949285714285714,5.458,0.1165714285714285,3.264,4.0,4.0,4.0,4.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,1.0
"Caixa de Pássaros é um thriller psicológico bem elaborado e cheio de alma, um bom livro para quem é amante do suspense.",22.0,0.0,0.0,0.0,0.0,0.0168067226890756,4.0,3.0,4.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.017375,0.4170000000000001,-0.0412083333333333,-0.989,0.0226666666666666,0.5439999999999999,0.0535,1.2840000000000005,-0.0025416666666666,-0.061,0.1355416666666666,3.253,0.122875,2.949,0.1939999999999999,4.656,0.1516666666666666,3.64,0.0025416666666666,0.061,3.0,3.0,3.0,3.0,0.125,0.125,0.125,0.125,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0
"Um livro muito bem desenvolvido e completo, com uma narrativa interessante e que prende o leitor! Fora a estética, que é impecável!",22.0,0.0,0.0,0.0,0.0,0.015267175572519,4.0,1.0,4.0,1.0,2.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0495384615384615,-1.2879999999999998,0.0203846153846153,0.5299999999999998,-0.0203846153846153,-0.53,-0.0219615384615384,-0.5709999999999998,0.0323846153846153,0.842,0.1950769230769231,5.072,0.0905384615384615,2.354,0.1707692307692307,4.44,0.1796538461538461,4.671,0.0864615384615384,2.248,3.0,3.0,3.0,3.0,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0
"Neste livro John Green traz uma narrativa muito mais madura que nos seus outros livros, nos fazendo refletir a cada página sobre os aspectos da vida, sobre como enxergamos as pessoas e seus problemas.",34.0,0.0,0.0,0.0,0.0,0.015,1.0,6.0,1.0,0.0,1.0,7.0,0.0,8.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0138918918918918,0.5139999999999999,0.0389189189189189,1.44,0.0139189189189189,0.5149999999999999,0.0155945945945945,0.577,0.0157027027027027,0.581,0.0554054054054054,2.05,0.0389189189189189,1.44,0.0505135135135135,1.869,0.0518648648648648,1.919,0.0199729729729729,0.739,3.0,3.0,3.0,3.0,0.081081081081081,0.081081081081081,0.081081081081081,0.081081081081081,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0
"Ótimo custo benefício, é uma edição barata, mas com material de qualidade considerável. Recomendo para pessoas de todas as idades, inclusive leitura para crianças.",24.0,0.0,0.0,0.0,0.0,0.0061349693251533,3.0,5.0,3.0,1.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0973793103448275,2.824,-0.0867931034482758,-2.5169999999999995,0.0896896551724138,2.601,0.1068275862068965,3.098,0.0157241379310344,0.456,0.1632413793103448,4.734,0.1628620689655172,4.723,0.1326551724137931,3.847,0.1582068965517241,4.588,0.0295862068965517,0.8580000000000001,1.0,1.0,1.0,1.0,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
"Achei uma leitura difícil, sei que se trata de um clássico, mas a linguagem própria criada pelo autor faz com que a leitura fique arrastada até nos adaptarmos com a linguagem.",31.0,0.0,0.0,0.0,0.0,0.0057142857142857,2.0,3.0,2.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0947647058823529,3.222,-0.0890588235294117,-3.028,0.0855882352941176,2.91,0.1100294117647058,3.741,0.0,0.0,0.1364705882352941,4.640000000000001,0.1496470588235294,5.088,0.1438235294117647,4.890000000000001,0.1433235294117647,4.873,0.0,0.0,3.0,3.0,3.0,3.0,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0
