sentence,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,count_dictionary_words,count_named_entities,count_number_date_time,future_tense,count_url,count_elongated,count_mentions,emoji_polarity_score,emoticon_polarity_score,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
"Eu não sei , mais eu não gostaria de ser comparada com a Bella , eu realmente não gosto de ela , acho ela muito tonga HAHA . ",1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0379285714285714,1.062,-0.0731071428571428,-2.047,0.064,1.792,0.0518214285714285,1.451,0.01975,0.553,0.0927857142857142,2.598,0.0731071428571428,2.047,0.1062142857142857,2.974,0.0973214285714285,2.725,0.01975,0.553,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.125,6.0,0.048,1.0
"Jorge Amado retrada bem o seu modo de linguagem fácil de escrita , nos proporcionando prazer a o ler esta história . ",1.0,3.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0543636363636363,1.1960000000000002,0.0408636363636363,0.8990000000000001,0.1163181818181818,2.559,0.1195454545454545,2.6300000000000003,0.0297727272727272,0.655,0.1154545454545454,2.54,0.2177727272727272,4.791,0.1944090909090908,4.276999999999999,0.1858181818181818,4.088,0.0297727272727272,0.655,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.1,2.0,0.017094017094017,1.0
"O livro é maravilhosamente bem escrito ( aqui parabenizo também os tradutores Alexandre Hubner e Heloisa Jahn ) , e flui de uma forma que você não sente . ",0.0,1.0,5.0,1.0,2.0,3.0,0.0,3.0,0.0,2.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.0644137931034482,1.868,-0.0143448275862068,-0.416,0.0657586206896551,1.907,0.0734827586206896,2.131,-0.0079655172413793,-0.231,0.0644137931034482,1.868,0.0982758620689655,2.85,0.0657586206896551,1.907,0.0734827586206896,2.131,0.0079655172413793,0.231,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.16,5.0,0.032258064516129,1.0
Já li 3 vezes e recomendo ! ,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.1666666666666666,1.0,0.0357142857142857,1.0
a cada página que vai lendo você fica muito tenso . ,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,-0.0641818181818181,-0.706,-0.0162727272727272,-0.179,-0.0890909090909091,-0.98,-0.0709090909090909,-0.78,0.0386363636363636,0.425,0.0754545454545454,0.8300000000000001,0.0162727272727272,0.179,0.0890909090909091,0.98,0.0709090909090909,0.78,0.0759090909090909,0.835,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
"O primeiro de eles , é que concerteza ele é uma de as maiores obra-primas de o século XX em termos de literatura . ",3.0,5.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.113625,2.7270000000000003,-0.2016666666666666,-4.84,0.1644583333333333,3.947,0.1583333333333333,3.8,-0.0048333333333333,-0.116,0.113625,2.7270000000000003,0.2016666666666666,4.84,0.1644583333333333,3.947,0.1615833333333333,3.878,0.0048333333333333,0.116,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0454545454545454,3.0,0.0260869565217391,1.0
"Em o final de o livro há um grande momento de tensão , mas repito não se deixe levar por a franquia em o cinema , leia o livro antes de tudo ! ",1.0,6.0,2.0,0.0,1.0,6.0,0.0,7.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1053333333333333,3.476,-0.0558787878787878,-1.8440000000000003,0.0904545454545454,2.9849999999999994,0.1290909090909091,4.26,-0.0073333333333333,-0.242,0.2058787878787878,6.7940000000000005,0.2144242424242424,7.0760000000000005,0.216030303030303,7.128999999999999,0.2072727272727272,6.839999999999999,0.0231515151515151,0.7639999999999999,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0333333333333333,1.0,0.0069930069930069,1.0
"1984 não é apenas mais um livro de política , mas uma metáfora de uma realidade que inexoravelmente estamos construindo . ",0.0,2.0,4.0,2.0,1.0,2.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,-0.0063333333333333,-0.1329999999999999,-0.0786190476190476,-1.651,0.0029999999999999,0.0629999999999999,0.0203809523809523,0.4279999999999999,0.0357619047619047,0.7509999999999999,0.1288095238095238,2.705,0.1067142857142857,2.241,0.1704285714285714,3.579,0.1472380952380952,3.092,0.0424285714285714,0.891,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0
"Em a minha opinião , o livro é muito interessante pois mostra que antigamente já existiam crianças abandonadas e que acima de tudo , a diferença entre as classes sociais e os preconceitos que isso gera . ",2.0,3.0,4.0,1.0,2.0,6.0,0.0,6.0,0.0,4.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,0.081081081081081,0.081081081081081,0.081081081081081,0.081081081081081,0.0419459459459459,1.552,-0.0277567567567567,-1.027,0.0473513513513513,1.7519999999999998,0.0487837837837837,1.805,0.0127567567567567,0.472,0.1214054054054054,4.492,0.0741351351351351,2.743,0.1265405405405405,4.682,0.1115945945945946,4.129,0.0171351351351351,0.634,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0294117647058823,1.0,0.0049019607843137,1.0
"Contando a história de um grupo de meninos de rua de a Bahia o autor mergulha em um mundo de abandono , revolta social e ainda conta o nascimento de o amor de Pedro Bala e Dora carregado de o desejo carnal e muita ternura . ",2.0,9.0,1.0,0.0,3.0,9.0,0.0,12.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,0.108695652173913,0.108695652173913,0.108695652173913,0.108695652173913,0.0595652173913043,2.74,-0.1912608695652174,-8.798,0.0953695652173913,4.3870000000000005,0.0998043478260869,4.591,-0.0345434782608695,-1.589,0.1981739130434782,9.116,0.2081304347826087,9.574000000000002,0.2868478260869564,13.195,0.2473695652173912,11.378999999999996,0.0638043478260869,2.935,43.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,5.0,0.1136363636363636,5.0,0.0223214285714285,1.0
"As discussões entre as personagens Maria de Lourdes e Angela Cristina , A as vezes sérias , outras vezes engraçadas ; A as vezes importantes , outras vezes irrelevantes , são contadas com ritmo e humor por a jovem autora . ",4.0,4.0,0.0,1.0,2.0,9.0,0.0,9.0,0.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.073170731707317,0.073170731707317,0.073170731707317,0.073170731707317,0.0206341463414634,0.846,-0.0169756097560975,-0.696,0.0322195121951219,1.321,0.0269024390243902,1.103,-0.0026585365853658,-0.109,0.0206341463414634,0.846,0.0304878048780487,1.25,0.0322195121951219,1.321,0.0269024390243902,1.103,0.0026585365853658,0.109,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.0,0.1388888888888889,7.0,0.0313901345291479,1.0
"Apresentou vamipros sobre uma nova ótica - patética , diga - se de passagem ( vampiros bonzinhos e apixonados , isso não existe ) , mas ainda assim reconheço alguma originalidade . ",4.0,2.0,3.0,0.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03125,0.03125,0.03125,0.03125,-0.004875,-0.156,-0.03040625,-0.973,0.02625,0.84,0.00875,0.28,-0.0255625,-0.818,0.0418125,1.338,0.03040625,0.973,0.02625,0.84,0.041375,1.324,0.0255625,0.818,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0384615384615384,1.0,0.005524861878453,1.0
"É uma obra genial , difícil de ser analisada , por o menos para mim , o entendimento de este livro é único para cada leitor . ",3.0,4.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0736666666666666,1.989,-0.0457777777777777,-1.2359999999999998,0.0622222222222222,1.68,0.0806296296296296,2.177,0.0,0.0,0.0736666666666666,1.989,0.1058518518518518,2.858,0.0622222222222222,1.68,0.0806296296296296,2.177,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
É um livro impossível de ser largado . ,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.125,0.125,0.125,0.125,-0.144125,-1.153,-0.13425,-1.074,-0.11975,-0.958,-0.0765,-0.612,-0.100375,-0.803,0.273375,2.187,0.13425,1.074,0.32975,2.638,0.27925,2.234,0.100375,0.803,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
"Sem sombra de dúvida é um de os melhores livros que já li , Sidney Sheldon entrou pra minha lista de autores preferidos com ele e Tracy Whitney ganhou mais uma fã , como eu torci por essa personagem , acho que nunca encontrei uma protagonista que eu admirasse tanto , e creio que não estou sozinha em essa , uma amiga cogitou a hipótese de dar a sua filha , quando ela tiver uma , o nome de Tracy . ",2.0,9.0,6.0,2.0,2.0,9.0,0.0,12.0,3.0,7.0,5.0,8.0,4.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,0.0617283950617283,0.0617283950617283,0.0617283950617283,0.0617283950617283,0.0065802469135802,0.5329999999999997,-0.0562839506172839,-4.558999999999999,0.0275061728395061,2.228,0.0269259259259259,2.1810000000000005,-0.0028148148148148,-0.228,0.0848518518518518,6.873000000000001,0.0638395061728395,5.171,0.0990864197530864,8.026,0.0872716049382716,7.069,0.0172345679012345,1.396,68.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,6.0,0.0821917808219178,6.0,0.0150375939849624,1.0
Uma história que te prende de o inicio a o fim . ,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0641666666666666,0.77,-0.0554999999999999,-0.6659999999999999,0.0699999999999999,0.84,0.0783333333333333,0.94,-0.0059166666666666,-0.071,0.0641666666666666,0.77,0.1066666666666666,1.28,0.0699999999999999,0.84,0.0783333333333333,0.94,0.0059166666666666,0.071,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0909090909090909,1.0,0.0204081632653061,1.0
Acho o que mais me fez gostar foi a maneira que o li . ,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0377142857142857,0.528,0.0375714285714285,0.526,0.0387142857142857,0.5419999999999999,0.0293571428571428,0.411,-0.0260714285714285,-0.365,0.0377142857142857,0.528,0.0375714285714285,0.526,0.0387142857142857,0.5419999999999999,0.0293571428571428,0.411,0.0260714285714285,0.365,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0769230769230769,1.0,0.0181818181818181,1.0
"É facil de ler e entender , a história é boa de o tipo q eu gosto foge de a nossa xata realidade . ",3.0,2.0,0.0,2.0,1.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1525833333333333,3.662000000000001,-0.1400416666666666,-3.361,0.17025,4.086,0.1458749999999999,3.5009999999999994,0.0342083333333333,0.821,0.21175,5.082000000000001,0.1487916666666666,3.571,0.2342499999999999,5.622,0.2097083333333333,5.033,0.0342083333333333,0.821,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
Deixo claro que acho o livro interessante . ,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.25,0.25,0.25,0.25,0.17225,1.378,-0.2055,-1.644,0.188875,1.511,0.188875,1.511,0.0,0.0,0.17225,1.378,0.2055,1.644,0.188875,1.511,0.188875,1.511,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.1428571428571428,1.0,0.0227272727272727,1.0
"É tao magico , todo o livro , os personagens , cada ponto cada vírgula é perfeito . ",2.0,0.0,1.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0035555555555555,0.064,0.0,0.0,0.0024444444444444,0.044,0.0014444444444444,0.026,0.0016111111111111,0.029,0.0035555555555555,0.064,0.0,0.0,0.0024444444444444,0.044,0.0014444444444444,0.026,0.0016111111111111,0.029,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
"Sem dúvida , é um de os melhores livros que eu já li ! ",1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.1255,-1.757,-0.0694999999999999,-0.973,-0.142,-1.9880000000000004,-0.0798571428571428,-1.118,0.0417142857142857,0.584,0.1993571428571428,2.791,0.0694999999999999,0.973,0.262,3.668,0.1908571428571428,2.672,0.0417142857142857,0.584,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0833333333333333,1.0,0.0181818181818181,1.0
O livro possui uma narrativa cativante e - por o modo como os fatos e conflitos são apresentados a o leitor - surpreendente . ,2.0,2.0,1.0,1.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.125,0.125,0.125,0.125,0.0463333333333333,1.112,0.0144583333333333,0.347,0.051625,1.239,0.0600833333333333,1.442,0.0,0.0,0.0463333333333333,1.112,0.0823749999999999,1.977,0.051625,1.239,0.0600833333333333,1.442,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0079365079365079,1.0
"O livro é muito água com açúcar , não acontece nada com nada , só o romance que é MUITO gostoso rs mas fora isso não acontece nada . ",1.0,2.0,7.0,2.0,1.0,2.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.1034482758620689,-0.1613448275862068,-4.678999999999999,-0.0237241379310344,-0.688,-0.1034137931034482,-2.999,-0.1326206896551724,-3.846,0.1721379310344827,4.992,0.2298965517241379,6.667000000000001,0.0388275862068965,1.126,0.1794137931034482,5.202999999999999,0.2048965517241379,5.941999999999999,0.1721379310344827,4.992,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0384615384615384,6.0,0.0451127819548872,1.0
"ps : ainda sou completamente apaixonada por Jeff Stevens , o cara é perfeito ! ",1.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,-0.0005333333333333,-0.008,0.0266666666666666,0.4,0.0990666666666666,1.486,0.0492666666666666,0.739,-0.0545333333333333,-0.818,0.0990666666666666,1.486,0.104,1.56,0.0990666666666666,1.486,0.1188666666666666,1.783,0.0545333333333333,0.818,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.1538461538461538,2.0,0.0253164556962025,1.0
"começa bem até a parte que o "" vampiro "" brilha ! ",1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1178333333333333,1.414,0.0035833333333333,0.0429999999999999,0.153,1.836,0.14275,1.713,0.00225,0.027,0.1178333333333333,1.414,0.1597499999999999,1.917,0.153,1.836,0.14275,1.713,0.00225,0.027,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0
Essa é a narrativa de o vazio e de o niilismo totais . ,1.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175384615384615,0.2279999999999999,-0.1446923076923077,-1.881,0.0963076923076923,1.252,0.072076923076923,0.9369999999999998,0.0431538461538461,0.561,0.1558461538461538,2.026,0.1577692307692307,2.051,0.1775384615384615,2.308,0.1813076923076923,2.357,0.0554615384615384,0.721,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0833333333333333,1.0,0.0181818181818181,1.0
"E o leitor acompanha , se emocionando com a jornada árdua , difícil e divertida de a Srta . Withney . ",3.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0444285714285714,0.933,-0.0077142857142857,-0.1619999999999999,0.0007142857142857,0.015,0.0341904761904761,0.718,0.0276190476190476,0.58,0.0957619047619047,2.011,0.0849523809523809,1.784,0.0792857142857142,1.665,0.0959047619047619,2.014,0.0276190476190476,0.58,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.1176470588235294,3.0,0.0294117647058823,1.0
"Leia esse livro urgentemente , antes que o mundo acabe , ou pior antes que o Grande Irmão chegue . ",1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.1,0.1,0.1,0.1,0.0513499999999999,1.027,0.0080499999999999,0.1609999999999999,0.07865,1.573,0.07255,1.451,-0.0132,-0.264,0.05645,1.129,0.10075,2.015,0.0875499999999999,1.751,0.08035,1.607,0.0132,0.264,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.1764705882352941,3.0,0.0303030303030303,1.0
"Achei trocentas vezes mais interessante de o que o filme , com tiradas de humor muito boas , uma redação sagaz que não te deixa desgrudar os olhos um segundo sequer , e um Edward bem menos panacão de o que em o filme . . ",5.0,5.0,5.0,0.0,1.0,6.0,0.0,8.0,1.0,5.0,1.0,5.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0355217391304347,1.634,-0.0758913043478261,-3.491,0.0575652173913043,2.648,0.0705652173913043,3.2460000000000004,0.0085652173913043,0.394,0.1305652173913043,6.006,0.1339782608695652,6.162999999999999,0.1693478260869565,7.79,0.1474782608695652,6.784,0.0154782608695652,0.7120000000000001,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,0.048780487804878,2.0,0.0090497737556561,1.0
"É bem pra adolescente mesmo , as histórias são engraçadas e tal , achei divertido ! ",1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.125,0.125,0.125,0.125,0.0779375,1.247,0.079375,1.27,0.0701875,1.123,0.07425,1.188,-0.0045625,-0.073,0.0779375,1.247,0.079375,1.27,0.0701875,1.123,0.07425,1.188,0.0045625,0.073,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
"Em crepúsculo a gente viaja em um mundo simplismente onde nada é real em nosso mundo , e nada mesmo . ",3.0,3.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,-0.0987142857142857,-2.073,0.0199047619047619,0.418,-0.1077619047619047,-2.263,-0.097047619047619,-2.0380000000000003,0.0821904761904761,1.726,0.156047619047619,3.277,0.0199047619047619,0.418,0.1108095238095238,2.327,0.1243809523809523,2.612,0.1046666666666666,2.198,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0526315789473684,1.0,0.0098039215686274,1.0
"um livro forte e muito bom , uma critica forte a qualquer ditadura , tanto as de direita quanto as de "" pseudo "" esquerda , que veem se tornando mais comuns mesmo depois de a queda de a URSS , esse livro não mostra uma história boa e feliz e sim um romanse tenso e cruel , muitas vezes sufocante , mas leva a uma reflexão profunda e a mim ajudou a reformular conceitos políticos . ",13.0,8.0,8.0,0.0,6.0,8.0,0.0,11.0,1.0,4.0,1.0,9.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,14.0,14.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0195584415584415,1.5059999999999998,-0.0317402597402597,-2.4439999999999995,0.053038961038961,4.0840000000000005,0.0425714285714285,3.278000000000001,0.0001298701298701,0.01,0.1227532467532467,9.452,0.0894025974025974,6.884,0.1292727272727273,9.954,0.1205454545454545,9.282,0.0343896103896103,2.648,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0142857142857142,4.0,0.0104986876640419,1.0
Mas me decepicionei . ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,1.0,0.0454545454545454,1.0
Um bom passatempo para divertir . ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.027,0.162,0.1196666666666666,0.718,-0.165,-0.99,-0.0059999999999999,-0.0359999999999999,0.0,0.0,0.2633333333333333,1.58,0.1196666666666666,0.718,0.165,0.99,0.1826666666666666,1.096,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.0294117647058823,1.0
