sentence,count_dictionary_words,count_named_entities,count_number_date_time,future_tense,subjectivity
Em o começo é meio chato mas depois de os dez anos isso fica mais interessante de ler . ,18,0,1,0,1
"Este liro se tornou um de meus favoritos porque conta histórias de uma adolescente chama Maria de Lourdes apelidada de Malu , que é obsecada por beijo e namorado . ",26,2,1,0,1
""" O Apanhador em o Campo de Centeio "" é - apesar de os mais de cinqüenta anos desde sua publicação original - uma obra moderna , que levante questões típicas de a adolescência através de a voz encantadora de um menino dramático , que tenta superar a morte de alguém muito amado . ",45,1,1,0,1
Uma de as melhores obras que eu já li . ,9,0,1,0,1
"Outro destaque é os personagens , cada um mais bem construído que outro . ",12,0,0,0,1
"A o contrário , faltam apenas alguns para que eu tome conhecimento de toda sua obra , porém o Ensaio chega a ser tão bom que ofusca outras histórias . ",27,1,0,0,1
Meu preferido livro de a literatura brasileira ! ,7,0,0,0,1
"Endosso o fato de que deve haver primeiramente a valorização de a autora , pois se trata de uma narrativa demasiadamente criativa ( isso é fato ) , poucos teriam a capacidade de fazê - lo de forma competente . ",34,0,0,0,1
"Comecei esse livro com muita expectativa , afinal , sou fã de Sidney Sheldon , porém , logo em as primeiras páginas desanimei um pouco , parece que demorou uma eternidade para aquelas poucas páginas passarem , mas de novo , estamos falando de Sidney Sheldon , e quando Jamie apareceu , o mundo estava bom de novo . ",44,3,0,0,1
"Bom para começar não achei Crepúsculo uma porcária como muitos dizem , mas também não é o livro perfeito e não entendo porque toda essa euforia por causa de o livro , poís nha minha opinião Lua Nova é melhor que Crepúsculo ( bom isso não vem a o caso ) . ",44,3,0,0,1
"Vampiro bonzinho pra mim não dá , não dá mesmo . ",9,0,0,0,1
"De o ponto de vista social , é uma verdadeira aula sobre a história e as relações sociais . ",17,0,0,0,1
"Sinto que li em a hora certa e com maturidade suficiente para compreende - lo , aproveitando cada linha . ",17,1,0,0,1
"Não achei muito bem escrito , para falar a verdade . ",9,0,0,0,1
"Aliás , só é assustador porque é um cenário possível demais , real demais . ",12,0,0,0,1
"Em fim , 1984 é um livro obrigatório , pois é mais que um livro ! ",12,0,1,0,1
"Hoje a leitura fluiu mais rápida , mas depois de ler tantos livros de o Vonnegut e de tantos outros autores , eu acho o Sidney Sheldon muito prolixo e as vezes os mistérios são meio previsíveis . ",32,3,0,0,1
"Por fim , devo dizer que recomendo a leitura . ",8,0,0,0,1
Mas as falas onde essa paixão se envolve é repetitiva . ,10,0,0,0,1
Em a minha opinião o livro é muito bom pra quem é amante de livros românticos com um toque de suspense . ,21,0,0,0,1
"A simples história de a garota que se apaixona por um vampiro pode estar cheia de defeitos , mas isso não influencia em quase nada . ",24,0,0,0,1
Crepúsculo é um livro razoável . ,5,0,0,0,1
Mas de essa vez ela supera a situação de uma forma incrível . ,12,0,0,0,1
"Se você for olhar só a parte romantica de o livro ele não é ruim( só o fato de a Bella ser meio desesperada por companhia etc e tal e não viver sem o Edward , o que é meloso demais pro meu gosto , até porque comecei a ler esse livro esperando sangue e vampiros de "" verdade "" ) . ",53,2,0,0,1
"O estilo de ele é bem solto , fácil e a a vontade e gostei bastante de a cadência sensual de a narrativa . ",22,0,0,0,1
Eu esperava bem mais de Ensaio Sobre a Cegueira . ,9,0,0,0,1
Só que me surpreendi e passei a ver alguns motivos muito sólidos para continuar a leitura . ,16,0,0,0,1
É um de aqueles que você não quer largar nem pra dormir . ,12,0,1,0,1
"Em o começo eu a adorava , achava um mulher forte e maravilhosa por estar determinada a não ser igual a todas as outras mulheres . ",24,0,0,0,1
"Eu queria ser como Kate Blackwell , ela é um tipo diferente de heroína , não é a típica donzela em perigo , acho que gostei mais de ela que de o livro em si , a forma como ela joga com as pessoas pra conseguir tudo o que quer . ",44,1,0,0,1
"Ela conta muito bem como é a gravidez , ter uma filha pequena ... e o livro me prendeu desde a primeira página . ",21,0,0,0,1
Adorei esse livro e rir bastante ... Qualquer adolescente q ler fk apaixonada por a história . ,14,0,0,0,1
""" "" Ensaio Sobre a Cegueira "" é uma obra espetacular , que em os sacode a alma e em os arrebenta o coração de angústias , dores e dúvidas a respeito de os seres humanos . ",31,0,0,0,1
De forma que o senhor Salinger poderia se prolongar por mais 200 páginas que eu não iria ficar nem um pouquinho chateada . ,20,1,2,0,1
Todo mundo tem que ler este magnífico livro de Saramago . ,10,1,0,0,1
História supervalorizada . ,1,0,0,0,1
"Esse livro me ajudou muito a compreender nossa sociedade , e principalmente o quanto devemos zelar e olhar por os menores . ",20,0,0,0,1
"O "" Partido "" , de índole totalitária , que governa a "" Oceânia "" ( um de os três Estados existentes em o mundo , junto com a Eurásia e Lestásia ) , transforma as pessoas em objetos facilmente controlados , extirpando de o homem qualquer resquício de ser humano , criando , para isso , o seguinte slogan : "" GUERRA É PAZ LIBERDADE É ESCRAVIDÃO IGNORÂNCIA É FORÇA "" A explicação dada por o "" líder "" de a oposição , Goldstein , sobre o significado de cada uma de as três frases é especialmente inteligente . ",75,9,4,0,1
"Ler Ensaio sobre a Cegueira , mais de o que aprendizado e reflexão , é um exercício de querer mudar o mundo já . ",21,1,0,0,1
"O livro me surpreendeu , não esperava tanto . ",7,0,0,0,1
"Denso , de tirar o fôlego , de sentir em a pele a aflição de as personagens . ",15,1,0,0,1
Vale a leitura e vale a re-leitura . ,6,1,0,0,1
Simplesmente perfeito ! ,2,0,0,0,1
"Sensacional , mostra o lado mais obscuro de o ser humano e que não é percebido por a visão e sim em os piores momentos quando aí aflora a verdadeira pessoa dentro de nós . ",33,1,0,0,1
"Mas não um vampiro de o tipo Lestat ou Conde Drácula e sim um vampiro bonzinho , fofo , romântico , estonteantemente lindo - não que o Lestat não fosse , né ? ",25,3,0,0,1
"nada de a forma é lá essas coisas , mas seu conteúdo é tão forte q anos depois de lido certos detalhes ficam com vc . ",23,0,0,0,1
Ficaram umas dúvidas em o ar ... mas nada que tire as 5 estrelas que o livro merece ! ,16,0,1,0,1
em o dia de os alunos forma aaluma falou com os colegas : -minha memoria esta cheia dale tomara que o ano que nem nao seja ela adorei o livro espero esta relendo - o . ,28,0,0,0,1
Simplesmente o livro mais perfeito de a minha vida ! ,9,0,0,0,1
Stephenie não soube criar climax e falas decentes . ,6,1,0,0,1
"É exatamente isso que torna o livro atemporal , todas as mazelas de a sociedade ainda hoje é visível , a unica coisa que separa esses meninos de a realidade atual é que hoje temos um agravante , as drogas ilícitas . ",36,0,0,0,1
"Assim que li o primeiro parágrafo de esse espetacular romance de Salinger , fui conduzida inexoravelmente a uma vontade gritante de "" ouvir "" tudo o que Holden Caulfield tinha a "" dizer "" . ",25,2,0,0,1
"O livro é demais , Um de os melhores livros que li :D :D Muito mais muito engraçado sabe ! ",16,0,1,0,1
"PS :Adorei o final de Eve , melhor impossível . ",6,3,0,0,1
"Já li o livro a bastante tempo , mas eu ainda me recordo de o quanto ele me prendeu . ",18,0,0,0,1
"A pesar de tudo isso , poucos notam que Bella é sem duvida uma de as personagens mais corajosas e determinadas que existem . ",21,1,1,0,1
( Já teve um começo chato ) . ,5,0,0,0,1
"Leia o livro , você vai adorar ! ",6,0,0,0,1
"O que complica a leitura é a forma como é escrita somente , pois quase não tem divisão de parágrafos e causa certo desconforto . ",23,0,0,0,1
"Quando eu li por a primeira vez , eu me apaixonei por tudo , eu vivia os momentos , me prendia e não conseguia parar de ler . ",24,0,0,0,1
"Lado positivo é que talvez esse livro , sirva como porta de entrada para angariar novos leitores , em um país como o nosso , onde as pessoas pouco leem . ",26,0,0,0,1
"Mas o livro tem seus méritos , fazendo você sentir todas as emoções sentidas por as personagens , e em a minha opinião é por isso que algumas pessoas não gostaram , pois abre seus olhos para as coisas que ninguém quer ver . ",40,0,0,0,1
Já vai puxando o saco de o personagem e cunhando - lhe de herói ! ,13,0,0,0,1
"Toda trama envolvendo Tracy Whitney , como a vida de ela mudou e como essas mudanças determinaram seu futuro . ",16,1,0,0,1
"Com certeza uma obra-prima muito além de o seu tempo , onde o autor teve a sensibilidade e a maestria em antecipar fenômenos hoje presentes em o nosso cotidiano , mas muito sutis em a década de 50 , época de a escrita de o livro . ",42,0,1,0,1
"Pode não ser uma história cheia de emoções e lições de vida , porém pode proporcionar uma leitura agradável , talvez por conta de a facilidade a o ler . ",27,0,0,0,1
"Sim , é um livro um tanto meloso e muito mais recomendado para as meninas , mas traz algo que faz parte de ambos os sexos : a atração por aquilo que nos é negado . ",32,0,0,0,1
"Ensaio Sobre a Cegueira - José Saramago Havia assistido a o filme de Fernando Meirelles ano passado , mas só tive a oportunidade de ler o livro agora e simplesmente o livro é ainda mais estonteante . ",32,2,0,0,1
Acho que esse eh o livro mais chato que ja li em a vida . ,13,0,0,0,1
A história em si é ótima . ,6,0,0,0,1
Este livro tornou - se um de os meus favoritos ! ,9,0,1,0,1
Mas foi uma ótima aquisição porque fiquei completamente apaixonada por ele e sempre indicava pra todas as pessoas que eu conhecia . ,21,0,0,0,1
"Kate Blackwell essa sim é uma de as personagens mais fantásticas de o Sidney Sheldon , essa vontade de ela de querer controlar tudo e a todos , a sagacidade de ela , só posso dizer que é uma personagem fantástica . ",33,2,1,0,1
"Para retratar os dois pontos de vista , a autora lança mão de o seguinte expediente : a primeira parte de o livro , de a gestação de Maria de Lourdes até seus treze anos , é narrada por a mãe , que , então , passa a palavra a a filha de uma forma bastante inteligente e sensível : É a menina cedendo lugar não a a mulher , mas a uma linda mocinha . ",65,1,2,0,1
"Tocando em assunntos engraçados como a primeira troca de fraldas até a "" primeira vez "" , emfim digo que valeu muito a pena ter lido e recomendo para todos os adolescentes . ",27,0,0,0,1
"A divertida tijucana Malu volta em esse livro , que falando sério é muito divertido ! ",13,1,0,0,1
Quando começa a ler nao consegue parar mais ! ,7,0,0,0,1
Quem sabe a linguagem audio-visual compense a carência literária . ,8,0,0,0,1
"Lindo lindo , amei ! ",3,1,0,0,1
"Em o inicio eu fiquei com a impressão de ser um plágio de O Conde de Monte Cristo , mas só a primeira parte é parecida . ",25,1,0,0,1
"Comprei em a pre-venda e , quando chegou , devorei o livro ! ",9,0,0,0,1
Se ainda não o leu e tem vontade de de lê - lo faça isso o mais rápido você não irá se arrepender . ,22,0,0,0,1
Ela usa um vocabulário perfeito . ,5,0,0,0,1
"Um livro consagrado por Jorge Amado , escritor muito reconhecido , seu livro , que permanece importante em a literatura Brasileira até hoje , promete ficar por muitos e muitos anos . ",27,2,0,0,1
"Quando eu conheci axei q era rum por o fato de ter preconceito de livros indicados em a época de escola , mas a o 1º capitulo eu já estava viciado ! ",28,0,0,0,1
Excelentíssimo livro ! ,1,0,0,0,1
Pois eu adoraria ser Holden Caulfield . ,4,1,0,0,1
"É um livro simples e rápido de ser lido , até serve como livro de cabeceira . ",15,0,0,0,1
"É em esse ponto que ocorre a passagem que mais gostei em o livro , o modo como Tracy sai de a cadeia , legalmente , muito antes de cumprir sua sentença , sem conseguir provar sua inocência . ",33,1,0,0,1
Mas eu também não o achei maravilhoso . ,7,0,0,0,1
"George Orwell , em uma perfeita história , mostra a o leitor o quanto somos enganados e iludidos por os governos . ",17,1,0,0,1
"Pra mim , esse foi o melhor livro de o S.S. A personagem de o livro Tracy , é so sofrimento em o começo , sofremos junto com ela ... ela perde tudo assim que sabe que sua mãe cometeu suicidio , ela quer se vingar de o sujeito e acaba presa e ninguem ajuda , nem o noivo de ela ... mas ela sai de a cadeia resolve se vingar de todos ... ela vira uma ' vigarista ' , que consegue fazer roubos , que nem a policia consegue descobrir , e msm assim a gente torce por ela , pra não ser pega ... é muito bom ... ah é tem o Jeff , outro vigarista , os dois se apaixonam ... ah é muito bom ! ",105,3,1,0,1
"De a forma como foi escrito o livro acaba tornando - se um pouco enfadonho e repetitivo , e o entusiasmo fica menor com a seqüência de o desenrolar de a história . ",29,0,0,0,1
Um livro brasileiro que tem crônicas excelentes pra se ler em alguns minutos e logo não querer parar de se ler . ,21,0,0,0,1
"Somos arrebatados desde o início por a representação gramatical de o linguajar malandro de os meninos , por as diferenças de personalidade presentes em cada um e é claro , por a variação constante de cenas - sem dúvida uma de as características mais importantes de o enredo . ",45,0,2,0,1
""" 1984 "" , com certeza , um livro que todos tem que ler . ",9,0,1,0,1
Mas este livro deve ser lido por TODO ser humano moderno . ,11,0,0,0,1
"Confesso que nunca ri e diverti - me tanto a o ler um livro ( claro que em determinados momentos ) , pois muitos pensamentos revoltosos que o personagem idealizava faziam com que eu me identificasse profundamente - é cômico você se deparar com um personagem que idealize situações de a mesma maneira revoltosa que tu as idealiza . ",53,1,0,0,1
"Então por mais que seja uma leitura simples , boba ... eu me apaixonei por essa história e já li mais de 5 vezes esse livro . ",23,0,1,0,1
