sentence,count_words,count_capitalized,count_elongated,count_mentions,count_url,proportion_capitalized,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,count_named_entities,count_number_date_time,future_tense,rule1,rule2,rule3,rule4,rule5,count_dictionary_words,count_expressions,emoji_polarity_score,emoticon_polarity_score,negation,subjectivity
"Em esse universo fantasioso , os personagens construídos por Stephenie Meyer - humanos ou não - se mostram de tal forma familiares em seus dilemas e seu comportamento que o sobrenatural parece real . ",32.0,0.0,0.0,0.0,0.0,0.015,0.0564411764705882,1.919,0.0416176470588235,1.415,0.0578235294117647,1.966,0.0485588235294117,1.6510000000000002,0.0102647058823529,0.349,3.0,3.0,3.0,3.0,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,4.0,4.0,4.0,0.0,2.0,6.0,0.0,6.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0
Em a vida só vale o amor e a amizade . ,10.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.1932727272727272,2.126,0.1938181818181817,2.132,0.2155454545454545,2.371,0.1928181818181818,2.121,0.024,0.264,3.0,3.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
"Tenta se adaptar a a vida provinciana em a qual aparentemente todos se conhecem , lidar com sua constrangedora falta de coordenação motora e se habituar a morar com um pai com quem nunca conviveu . ",34.0,0.0,0.0,0.0,0.0,0.005050505050505,0.1307777777777777,4.707999999999999,0.09875,3.555,0.1255,4.518,0.1276944444444444,4.597,0.033,1.1880000000000002,1.0,1.0,1.0,1.0,0.0277777777777777,0.0277777777777777,0.0277777777777777,0.0277777777777777,3.0,6.0,3.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,0.0,0.0,0.0,1.0,0.0
"( Excertos de o artigo "" A EXPERIÊNCIA DE O OLHAR E O TEOR TESTEMUNHAL EM "" ENSAIO SOBRE A CEGUEIRA "" , Berttoni Licarião ) ",23.0,8.0,0.0,0.0,0.0,0.4919354838709677,0.1234615384615384,3.21,0.1458846153846153,3.793,0.1713461538461538,4.455,0.1566153846153846,4.072,0.0300384615384615,0.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
"Lembro , que antes de começar a ler esse livro , eu li em vários lugares , que o livro era muito bom , e sei lá o que mais . ",26.0,0.0,0.0,0.0,0.0,0.008,0.0763870967741935,2.3680000000000003,0.0407419354838709,1.263,0.0642903225806451,1.993,0.0748064516129032,2.319,0.0526774193548387,1.633,4.0,4.0,4.0,4.0,0.1290322580645161,0.1290322580645161,0.1290322580645161,0.1290322580645161,1.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
"Morte foi em decorrência de causas naturais Ruth Rocha lembra de o romancista , Marcal Aquino prefere o contista e Correa do Lago guarda carta de o autor . ",27.0,0.0,0.0,0.0,0.0,0.0448717948717948,0.0823793103448276,2.389,0.1578275862068965,4.577,0.1573793103448275,4.563999999999999,0.1328620689655172,3.853,0.0071379310344827,0.207,2.0,2.0,2.0,2.0,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0689655172413793,1.0,4.0,1.0,1.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
Começa ai a busca de Bella para desvendar o que seu amado realmente era . ,14.0,0.0,0.0,0.0,0.0,0.027027027027027,0.1362666666666666,2.044,0.1064,1.596,0.1814,2.721,0.1564,2.346,0.0520666666666666,0.781,3.0,3.0,3.0,3.0,0.2,0.2,0.2,0.2,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
"A história se passa em o "" provável "" ano de 1984 , em a fictícia superpotência de Oceânia . ",18.0,0.0,0.0,0.0,0.0,0.021505376344086,0.0717,1.4340000000000002,0.1172,2.344,0.08975,1.795,0.0907,1.814,0.01155,0.2309999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
A maioria acha que Holden só sabe reclamar e odeia tudo e todos a sua volta . ,16.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.1307058823529411,2.222,0.0164117647058823,0.2789999999999999,0.0671764705882353,1.142,0.0908235294117647,1.544,0.0757647058823529,1.2879999999999998,3.0,3.0,3.0,3.0,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
Existe muito mais obras de o q essa . ,8.0,0.0,0.0,0.0,0.0,0.0263157894736842,0.1427777777777777,1.285,0.1081111111111111,0.973,0.159,1.431,0.1571111111111111,1.414,0.0614444444444444,0.553,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Vampiros sexs e humanos vivendo em um único mundo . ,9.0,0.0,0.0,0.0,0.0,0.0192307692307692,0.0708999999999999,0.709,0.0,0.0,0.099,0.99,0.0566,0.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
"Em o começo um homem fica cego em o trânsito , e com o passar de o tempo todas as pessoas de o mundo começam a ficar cegas gradativamente , o curioso é que se trata de uma cegueira branca . ",38.0,0.0,0.0,0.0,0.0,0.0052631578947368,0.0811219512195121,3.326,0.0967317073170731,3.966,0.1334146341463414,5.47,0.1185853658536585,4.862000000000001,0.0508780487804878,2.086,1.0,1.0,1.0,1.0,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,3.0,5.0,3.0,0.0,1.0,9.0,0.0,8.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
""" Uma ova que me conhecem ! ",6.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
"Essas marcas são mais nítidas em a passagem de a casa de seu professor , lugar onde se oferece para passar a noite e que estranhamente é acordado a o sentir o mesmo professor lhe acariciando os cabelos e admirando o seu corpo . ",42.0,0.0,0.0,0.0,0.0,0.0043859649122807,0.0846136363636363,3.723,0.0995909090909091,4.382000000000001,0.0797499999999999,3.5089999999999995,0.0879772727272727,3.871,0.0076590909090909,0.3369999999999999,1.0,1.0,1.0,1.0,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,2.0,3.0,2.0,2.0,2.0,9.0,0.0,9.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0
"Um dia Noelle conhece um bilionário que se apaixona por ela e lhe oferece tudo o que ela sempre quis , com a condição de que ela fosse apenas de ele . ",30.0,0.0,0.0,0.0,0.0,0.0132450331125827,0.10765625,3.445,0.0854375,2.734,0.1401562499999999,4.484999999999999,0.11025,3.528,0.00253125,0.081,1.0,1.0,1.0,1.0,0.03125,0.03125,0.03125,0.03125,0.0,3.0,0.0,1.0,1.0,4.0,0.0,3.0,1.0,0.0,8.0,1.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0
Winston termina seus dias tomando gim e jogando xadrez sozinho em o Castanheira Café . ,14.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0760666666666666,1.141,0.0138,0.207,0.1231999999999999,1.848,0.1059333333333333,1.589,0.1158,1.737,1.0,1.0,1.0,1.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
"O que não simples é o seu intuito , o "" por trás "" de a história . ",16.0,0.0,0.0,0.0,0.0,0.0149253731343283,0.0484444444444444,0.872,0.0964444444444444,1.736,0.0773888888888889,1.393,0.0694444444444444,1.25,0.0139444444444444,0.251,1.0,1.0,1.0,1.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,1.0,2.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0
"A maioria de as histórias trazem isso , de o menino perfeito , o príncipe , o galã , como eu disse tudo uma questão de estrategia . ",23.0,0.0,0.0,0.0,0.0,0.0075757575757575,0.1036071428571428,2.901,0.1216428571428571,3.406,0.1079642857142857,3.023,0.1105,3.0940000000000003,0.0168214285714285,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
² Novafala : uma de as primeiras atitudes de qualquer governo ditatorial é impor uma língua . ,16.0,0.0,0.0,0.0,0.0,0.0106382978723404,0.1111176470588235,1.889,0.1144705882352941,1.946,0.131235294117647,2.231,0.137235294117647,2.333,0.0547647058823529,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
"Ok , é mais um livro de a série "" O Amor vence todas as barreiras "" , mas a condução para essa conclusão é diferente . ",24.0,0.0,0.0,0.0,0.0,0.0252100840336134,0.1105555555555555,2.985,0.0929259259259259,2.509,0.1339259259259259,3.616,0.1129259259259259,3.049,0.0067037037037037,0.181,3.0,3.0,3.0,3.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,2.0,1.0,2.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
"É um amor obsessivo que ambos sentem , mas , como temos a visão de a Bella durante a história , percebemos o quão fissurada em seu par ela fica . ",27.0,0.0,0.0,0.0,0.0,0.0068493150684931,0.0736451612903225,2.283,0.051516129032258,1.597,0.0870645161290322,2.699,0.0707419354838709,2.193,0.0,0.0,1.0,1.0,1.0,1.0,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,1.0,3.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
"O livro foi escrito há 60 anos , e ainda hoje reflete as atitudes de um adolescente . ",16.0,0.0,0.0,0.0,0.0,0.0116279069767441,0.1096111111111111,1.973,0.0540555555555555,0.973,0.1016666666666666,1.83,0.1036111111111111,1.865,0.0454444444444444,0.818,1.0,1.0,1.0,1.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,1.0,0.0,1.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
Ou se algo em a História ainda é verdadeiro . ,9.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0831,0.831,0.0104999999999999,0.105,0.0,0.0,0.0584999999999999,0.585,0.0818,0.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
Se Ensaio Sobre a Cegueira do Saramago tivesse sido escrita em o século XVIII/XIX com certeza ele seria um ícone de o naturalismo/realismo e desbancaria o Cortiço de Aluísio de Azevedo . ,31.0,2.0,1.0,0.0,0.0,0.0855614973262032,0.0973055555555555,3.503,0.1066944444444444,3.841,0.12325,4.437,0.1171944444444444,4.218999999999999,0.0249166666666666,0.897,1.0,1.0,1.0,1.0,0.0277777777777777,0.0277777777777777,0.0277777777777777,0.0277777777777777,3.0,6.0,3.0,3.0,1.0,6.0,0.0,6.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
"Voltaram para procurar o banheiro , mas o rapazinho já havia feito xixi em as calças . ",15.0,0.0,0.0,0.0,0.0,0.0114942528735632,0.1033529411764705,1.757,0.053,0.901,0.1154705882352941,1.963,0.1051176470588235,1.787,0.0435294117647058,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
"Tomei o cuidado de não criar nenhuma expectativa , já que as opiniões ( confiáveis ) de outras pessoas estavam bem equilibradas : eu podia amá - lo ou odiá - lo e não faria diferença , mas eu precisava ler ! ",37.0,0.0,0.0,0.0,0.0,0.0048076923076923,0.0762380952380952,3.202,0.0696666666666666,2.926,0.1183571428571428,4.970999999999999,0.0945714285714285,3.972,0.0194523809523809,0.817,5.0,5.0,5.0,5.0,0.119047619047619,0.119047619047619,0.119047619047619,0.119047619047619,2.0,1.0,2.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,2.0,2.0,8.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,1.0,0.0
"O autor faz questão de mostrar todas as mazelas de a sociedade em que vivemos , criando uma atmosfera pós-apocalíptica , para fazer com que nós , leitores , através de os olhos de a única personagem que vê , percebamos a gravidade de atos que muitas vezes cometemos e não percebemos ( ou não queremos perceber ) . ",51.0,0.0,0.0,0.0,0.0,0.0031847133757961,0.1006271186440678,5.937000000000001,0.1292542372881356,7.625999999999999,0.1435762711864406,8.471,0.1247118644067796,7.358000000000001,0.0054406779661016,0.321,3.0,3.0,3.0,3.0,0.0508474576271186,0.0508474576271186,0.0508474576271186,0.0508474576271186,2.0,7.0,2.0,0.0,2.0,8.0,0.0,11.0,0.0,0.0,4.0,0.0,8.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,49.0,0.0,0.0,0.0,1.0,0.0
""" Tanto Rowling quanto Meyer estão falando diretamente a os jovens ... A grande diferença é que J.K. Rowling é uma ótima escritora e Stephenie Meyer não consegue escrever muito bem . ",31.0,0.0,0.0,0.0,1.0,0.0491803278688524,0.10284375,3.291,0.064875,2.076,0.1002812499999999,3.209,0.09453125,3.025,0.01890625,0.6050000000000001,4.0,4.0,4.0,4.0,0.125,0.125,0.125,0.125,2.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,0.0
"Orwell conseguiu em 1948 imaginar um mundo futurista , totalitário e sombrio . ",11.0,0.0,0.0,0.0,0.0,0.0126582278481012,0.1579999999999999,2.054,0.0,0.0,0.1924615384615384,2.502,0.1647692307692307,2.142,0.1438461538461538,1.87,1.0,1.0,1.0,1.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
"São crianças e adolescentes de bom coração , mas que não são mais inocentes e que já se comportam como adultos . ",20.0,0.0,0.0,0.0,0.0,0.0088495575221238,0.0436818181818181,0.961,0.0512272727272727,1.127,0.0584090909090909,1.285,0.051090909090909,1.124,0.0,0.0,1.0,1.0,1.0,1.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0454545454545454,2.0,2.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0
"Assim como em "" Conte - me Seus Sonhos "" Sidney sabe como escrever um bom julgamento . ",17.0,0.0,0.0,0.0,0.0,0.057471264367816,0.1045,1.881,0.0074444444444444,0.134,0.1072777777777777,1.931,0.0731111111111111,1.3159999999999998,0.0043888888888888,0.079,1.0,1.0,1.0,1.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
Uma amiga minha me indicou esse livro . ,7.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
"Quando está sentado em o semáforo , este homem tem um ataque de cegueira , e é aí , com as pessoas que correm em seu socorro que uma cadeia sucessiva de cegueira se forma ... Uma cegueira , branca , como um mar de leite e jamais conhecida , alastra - se rapidamente em forma de epidemia . ",51.0,0.0,0.0,0.0,0.0,0.0069204152249134,0.1001355932203389,5.908,0.1065084745762711,6.284,0.1389661016949152,8.199,0.1116440677966101,6.587,0.0150847457627118,0.89,5.0,5.0,5.0,5.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.0847457627118644,3.0,9.0,3.0,2.0,2.0,8.0,0.0,14.0,0.0,0.0,2.0,0.0,9.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0
"7 ) Água mole em brasa viva tanto dá até que apaga , a rima que a ponha outro . ",17.0,0.0,0.0,0.0,0.0,0.0,0.17465,3.4930000000000003,0.17225,3.4450000000000003,0.1377499999999999,2.755,0.15895,3.1790000000000003,0.0,0.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
"Que talvez nossa vida toda seja uma mentira , e até mesmo o ato de "" livre pensar "" seja apenas uma ilusão . ",22.0,0.0,0.0,0.0,0.0,0.0091743119266055,0.2492083333333333,5.981,0.1290416666666666,3.097,0.250625,6.015,0.2175416666666666,5.221,0.033625,0.807,2.0,2.0,2.0,2.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,2.0,1.0,2.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
"Se você gosta de os filmes de vampiro tradicional , com certeza , "" Crepúsculo "" não é para você ! ",18.0,0.0,0.0,0.0,0.0,0.0202020202020202,0.0912857142857142,1.917,0.1304285714285714,2.739,0.0839523809523809,1.763,0.1140952380952381,2.396,0.0364761904761904,0.766,2.0,2.0,2.0,2.0,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,1.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0
Por muito tempo a juventude significava mais uma fase intermediária entre a infância e a maturidade . ,16.0,0.0,0.0,0.0,0.0,0.0098039215686274,0.1070588235294117,1.82,0.1019411764705882,1.733,0.0973529411764705,1.655,0.1099411764705882,1.869,0.0376470588235294,0.64,1.0,1.0,1.0,1.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,2.0,1.0,0.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
Tem muita nojeira - não leia comendo ! ,7.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0985,0.788,0.1836249999999999,1.469,0.195625,1.565,0.15925,1.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
Mas ... e quanto a os filhos ? ,6.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
"Nunca assisti a o filme "" Ensaio sobre a Cegueira "" e mesmo agora , talvez nunca chegue a vê - lo . ",21.0,0.0,0.0,0.0,0.0,0.03,0.0977826086956521,2.249,0.0527391304347826,1.213,0.0362173913043478,0.833,0.0721304347826087,1.659,0.0371304347826087,0.854,1.0,1.0,1.0,1.0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0
"Todavia , O'Brien não é a única pessoa de o ambiente de trabalho que chama a atenção de Winston : há tempos , ele observa uma garota de cabelos pretos , rosto sardento e movimentos atléticos , adepta de a Liga Juvenil Antissexo ( o sexo é considerado crime , subversão ) . ",45.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.100754716981132,5.34,0.1075283018867924,5.699,0.1186603773584905,6.289,0.1193207547169811,6.324000000000001,0.0349056603773584,1.85,3.0,3.0,3.0,3.0,0.0566037735849056,0.0566037735849056,0.0566037735849056,0.0566037735849056,4.0,5.0,4.0,2.0,1.0,6.0,0.0,13.0,0.0,0.0,2.0,5.0,9.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0
até onde chegaremos ? ,3.0,0.0,0.0,0.0,0.0,0.0,0.13975,0.559,0.226,0.904,0.22225,0.889,0.196,0.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
"Não só o que nos interessa , e o que nos está posto a cara , mas sim reparar em tudo o que acontece a o nosso redor . ",26.0,0.0,0.0,0.0,0.0,0.0084745762711864,0.1203793103448275,3.491,0.0587586206896551,1.7039999999999995,0.1084482758620689,3.145,0.1054827586206896,3.059,0.0344137931034482,0.998,3.0,3.0,3.0,3.0,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.0,2.0,0.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0
