sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
Acho que o nome é Diplomata.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O ponto negativo da casa está nos chamados hambúrgueres gourmet.,0.0771818181818181,0.849,-0.0936363636363636,-1.03,0.0855454545454545,0.941,0.0845454545454545,0.93,0.0026363636363636,0.029,0.0
Os molhos não são tão caprichados assim é o preço é bem caro.,0.1393571428571428,1.951,0.1524285714285714,2.1340000000000003,0.0802142857142857,1.123,0.1239285714285714,1.735,0.0,0.0,1.0
Não voltaria lá para comer os hambúrgueres.,0.0185,0.148,0.0185,0.148,0.0,0.0,0.012375,0.099,0.0,0.0,0.0
Achei o restaurante bem bacana com decoração sofisticada e cardapio muito bom.,0.0069999999999999,0.0909999999999999,0.074076923076923,0.963,0.0358461538461538,0.4659999999999999,0.0256923076923077,0.3340000000000001,0.0425384615384615,0.553,1.0
Ambiente tranquilo com musica boa.,0.044,0.264,0.1093333333333333,0.656,0.0915,0.549,0.0678333333333333,0.407,-0.0415,-0.249,1.0
Já fui nas duas lojas deles e o burguer é muito bom e podes escolher o ponto do hamburguer o ambiente também é bem legal.,0.0586923076923076,1.526,0.0917692307692307,2.386,0.0143461538461538,0.3730000000000001,0.0447692307692307,1.164,0.0178846153846153,0.4650000000000001,1.0
Tomei cerveja artesanal,0.0406666666666666,0.122,-0.2493333333333333,-0.748,0.3113333333333333,0.934,0.2006666666666667,0.6020000000000001,0.0,0.0,0.0
"Sabia que o Nino era um bom restaurante, mas me surpreendi positivamente.",-0.0506428571428571,-0.709,0.0,0.0,-0.0651428571428571,-0.912,-0.0385714285714285,-0.5399999999999999,0.0,0.0,1.0
"Ambiente agradável, atendimento muito bom, com garçons simpáticos, que conhecem bastante dos pratos.",0.046235294117647,0.786,-0.0928823529411764,-1.579,0.0312941176470588,0.532,0.0459411764705882,0.7810000000000001,0.0325294117647058,0.553,1.0
Pedimos a entrada de Burrata com embutidos.,0.064625,0.517,-0.121625,-0.973,0.01675,0.134,0.036,0.288,0.095,0.76,0.0
Acompanha um pão delicioso!,0.0746,0.3730000000000001,0.0152,0.076,-0.0027999999999999,-0.0139999999999999,0.0292,0.146,0.0,0.0,0.0
"Para prato principal, pedi o Tagliolini com funghi porcini puxado na manteiga de trufas e gema mole: Sensacional!!!",0.0191304347826086,0.44,-0.045391304347826,-1.044,0.0383043478260869,0.881,0.0328260869565217,0.755,0.0043478260869565,0.1,0.0
Nao quis nem colocar queijo parmesão para nao tirar o sabor do prato.,0.0219285714285714,0.307,-0.0225714285714285,-0.316,-0.0479999999999999,-0.6719999999999999,0.0029285714285714,0.0409999999999999,-0.0273571428571428,-0.383,0.0
"Experimentei os outros que foram pedidos na mesa, mas preferi o meu!",0.0559285714285714,0.7829999999999999,-0.0276428571428571,-0.387,0.0611428571428571,0.856,0.0581428571428571,0.8140000000000001,-0.0056428571428571,-0.079,0.0
"Carta de vinhos boa, com opcoes justas.",0.0574444444444444,0.517,-0.1081111111111111,-0.973,0.0933333333333333,0.84,0.0863333333333333,0.777,0.0,0.0,1.0
"Em relacao ao preço do jantar, nao achei nenhum absurdo para Um jantar com entrada, prato principal, sobremesa e vinho.",-0.0278333333333333,-0.6679999999999999,0.0040416666666666,0.097,-0.0488749999999999,-1.1729999999999998,-0.0306666666666666,-0.7359999999999999,0.0357083333333333,0.8570000000000001,0.0
Recomendo o restaurante e certamente voltarei.,0.0,0.0,0.0,0.0,0.0111428571428571,0.078,0.0037142857142857,0.026,0.0,0.0,0.0
Hoje comi um com o hot dog nesse restaurante e foi muito decepcionante.,-0.1055,-1.477,0.0,0.0,-0.1073571428571428,-1.503,-0.0840714285714285,-1.177,0.0395,0.553,1.0
"O lugar estava vazio, o atendente morrendo atrás do computador.",0.0113333333333333,0.136,0.0058333333333333,0.0699999999999999,-0.0021666666666666,-0.026,0.0038333333333333,0.046,-0.0066666666666666,-0.08,0.0
"Parece o pior dia da vida dele, nem bom dia deu.",0.1758461538461538,2.286,-0.0204615384615384,-0.266,0.1878461538461538,2.442,0.175,2.275,-0.0072307692307692,-0.094,0.0
O lanche foi preparado por ele sem qualquer atenção.,0.0295,0.295,-0.0683,-0.683,-0.0002,-0.002,0.013,0.13,0.0583999999999999,0.584,0.0
"O molho para o nacho veio num copo ho plástico sem qq colher, os nachos eram maiores que o copo não tinha como pegar.",-0.0461153846153846,-1.199,0.0148076923076923,0.385,-0.0485384615384615,-1.262,-0.0334230769230769,-0.869,0.0140384615384615,0.365,0.0
"O refrigerante veio em lata, sem copo sem canudo.",-0.0952727272727272,-1.048,0.0075454545454545,0.083,-0.1468181818181818,-1.615,-0.1102727272727272,-1.213,0.1005454545454545,1.106,0.0
"Atendente estava nitidamente resfriado, fungando na comida.",-0.0707777777777777,-0.637,0.017,0.153,-0.0032222222222222,-0.029,-0.05,-0.45,-0.0931111111111111,-0.8380000000000001,0.0
O preço cobrado  30 reais (Jan 20) é altíssimo se considerado a qualidade entregue.,0.0539444444444444,0.971,-0.0436666666666666,-0.7859999999999999,0.0492777777777777,0.887,0.0550555555555555,0.991,0.0,0.0,1.0
Lugar a se evitar.,0.0361999999999999,0.181,0.0392,0.196,0.0,0.0,0.0194,0.097,-0.0172,-0.086,0.0
"Quem sabe se os proprietários um dia virem esse análise façam algo, o lugar parece bacana.",0.097,1.7460000000000002,0.0201111111111111,0.362,0.04,0.72,0.0751666666666666,1.3530000000000002,0.0,0.0,0.0
Ah outra mega decepção.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O chatchup nitidamente foi colocado nos vidros da heinz.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"É nitidamente colocado outra marca, pois o sabor é daqueles bem vagabundos.",0.0789285714285714,1.105,0.0616428571428571,0.863,0.0775,1.085,0.0792142857142857,1.109,-0.0067857142857142,-0.095,0.0
Conheci o Folques Doces em março um ótimo ambiente com doces magníficos um lugar para saborear ótimos doces,-0.0751111111111111,-1.352,0.005,0.09,-0.11,-1.98,-0.0599999999999999,-1.0799999999999998,0.0,0.0,1.0
"O  Restaurante San Marino tem um ambiente agradável, o atendimento é muito bom, funcionários educados, a comida é muito saborosa.",0.0128,0.32,-0.08304,-2.076,-0.01192,-0.298,0.01656,0.4140000000000001,0.04196,1.0490000000000002,1.0
"Comida espetacular, atendimento impecável, Petit Gateau perfeito, ambiente super agradável, sem duvida um dos melhores restaurantes que já fui.",-0.0071249999999999,-0.1709999999999999,-0.0594166666666666,-1.426,-0.03275,-0.7860000000000001,-0.0079166666666666,-0.1899999999999998,-0.0073333333333333,-0.176,1.0
"Um restaurante novo, bem montado, gostoso de se frequentar, parecido com outro de nome ""Coco Bambu"", com preços mais atraentes.",0.1261111111111111,3.405,-0.0059259259259259,-0.1599999999999999,0.0897777777777777,2.424,0.1296296296296296,3.5,-0.0031851851851851,-0.086,1.0
Os pratos são fartos e bem feitos.,0.117375,0.939,0.132125,1.057,0.140375,1.123,0.129875,1.039,0.0,0.0,1.0
"O garçon que nos atendeu foi bastante solícito e explicou cada prato perguntado, com detalhes.",0.0454705882352941,0.773,0.0,0.0,0.0534117647058823,0.908,0.0316470588235294,0.5379999999999999,0.0038823529411764,0.066,1.0
"Um dos problemas é que os pratos fartos, são exagerados para duas pessoas.",-0.0187333333333333,-0.281,0.0147333333333333,0.2209999999999999,-0.0524666666666666,-0.7869999999999999,-0.0198666666666666,-0.2979999999999999,0.0030666666666666,0.046,1.0
"Pedimos uma pescada acompanhada de arroz e legumes na manteiga, que servia tranquilamente 04 pessoas.",0.0008235294117647,0.014,-0.0226470588235294,-0.385,0.0272941176470588,0.4639999999999999,0.0253529411764705,0.431,0.0233529411764705,0.397,0.0
Sugestão: que a casa sirva pratos em menor porção para que as pessoas possam solicitar mais variedades.,-0.0308947368421052,-0.587,0.0514736842105263,0.978,-0.0481052631578947,-0.914,-0.0231052631578947,-0.4389999999999999,-0.0491578947368421,-0.934,0.0
"No geral, um bom restaurante!",-0.1012857142857142,-0.709,0.0,0.0,-0.1302857142857142,-0.912,-0.0771428571428571,-0.5399999999999999,0.0,0.0,1.0
"tudo muito saboroso e bem elaborado, os sanduíches poderiam ter um pão maior, pois o pão sempre acaba antes do hambúrguer, mas sempre delicioso.",0.0698214285714285,1.955,0.0528571428571428,1.48,0.0492142857142857,1.378,0.0462857142857143,1.2960000000000005,0.0111428571428571,0.312,1.0
O delivery é bem rápido.,0.2421666666666666,1.4529999999999998,0.1633333333333333,0.98,0.2908333333333333,1.745,0.2319999999999999,1.392,0.0,0.0,1.0
"Além das pizzas, vale a pena experimentar os breads e o dips de canela.",0.0993749999999999,1.59,0.0025625,0.041,0.0489374999999999,0.7829999999999999,0.0888125,1.421,0.0004999999999999,0.0079999999999999,0.0
"Sempre perguntar se tem promoção, pois há a promoção de pizza em dobro.",0.2464666666666666,3.697,-0.1748666666666666,-2.623,0.2718,4.077,0.2310666666666666,3.466,0.0,0.0,0.0
Comida incrível!!,0.05575,0.223,0.03825,0.153,-0.00725,-0.029,0.02425,0.097,-0.01425,-0.057,1.0
Conheço bem a comida indiana e não poderia recomendar restaurante mais típico.,0.1436923076923076,1.868,0.1713846153846154,2.228,0.1298461538461538,1.688,0.1468461538461538,1.909,-0.0043846153846153,-0.057,0.0
Garçons Super atenciosos.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dono super simpático também,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Atendimento simplesmente perfeito, todos muito atenciosos e simpáticos.",-0.0145,-0.145,-0.0953,-0.953,-0.0062999999999999,-0.0629999999999999,0.0004,0.004,0.0373,0.373,1.0
"Um senhor chamado Valdir tocando uma boa música no piano e depois na sanfona, indo de mesa em mesa de forma educada.",0.06875,1.65,-0.0831249999999999,-1.995,0.1324999999999999,3.18,0.124125,2.979,-0.013,-0.312,0.0
Os pratos também sem comentários.,-0.1031666666666666,-0.619,0.0,0.0,-0.1483333333333333,-0.89,-0.1163333333333333,-0.698,0.0973333333333333,0.584,0.0
"Só não dou a nota 5 pela decoração, que tem um aspecto meio ""velho"".",0.0552222222222222,0.994,-0.065,-1.17,0.0197222222222222,0.355,0.0496666666666666,0.8939999999999999,-0.0063333333333333,-0.114,0.0
"Acho que eles tinham a ideia de fazer uma coisa  clássica, mas exageraram um pouco.",0.0131111111111111,0.2360000000000001,-0.0350555555555555,-0.631,-0.0071666666666666,-0.129,0.0263888888888889,0.4750000000000002,0.0,0.0,0.0
"Um dos melhores restaurantes de São Luís, especialista em carne de carneiro.",0.0303571428571428,0.425,-0.1301428571428571,-1.822,0.0637857142857142,0.893,0.0810714285714285,1.1350000000000002,0.0040714285714285,0.057,0.0
Também umas das melhores pizzas da Ilha.,0.017125,0.137,0.014,0.112,0.0,0.0,0.010375,0.083,0.0,0.0,0.0
Muito bom para ir com a família.,0.0237499999999999,0.1899999999999999,-0.095125,-0.761,0.014875,0.119,0.0301249999999999,0.2409999999999999,0.069125,0.553,0.0
Estrutura moderna e nova.,0.2093999999999999,1.047,0.033,0.165,0.2102,1.051,0.1457999999999999,0.729,-0.0152,-0.076,1.0
Bom atendimento.,0.256,0.768,-0.3176666666666666,-0.953,0.2046666666666666,0.614,0.2593333333333333,0.778,0.0,0.0,1.0
"Melhor hamburgueria de curitiba,tanto é que tem filial ate na terra do sanduiche,estados unidos.é caro!",0.1377499999999999,2.755,-0.02425,-0.4850000000000001,0.0874,1.748,0.1185,2.37,-0.00465,-0.093,1.0
"Pizzaria muito boa, uma das melhores q já experimentei, atendimento impecável, comida de excelente qualidade, assim como bebidas... Preço justo",0.1334,3.335,-0.14164,-3.541,0.16912,4.228000000000001,0.13904,3.476,-0.0082799999999999,-0.2069999999999999,1.0
"Ambiente pequeno, mas bem decorado e familiar.",0.0045555555555555,0.041,0.1088888888888888,0.98,-0.0077777777777777,-0.0699999999999999,0.0352222222222222,0.317,0.0,0.0,1.0
A pizza é bem gostosa!,0.1135,0.681,0.1618333333333333,0.971,0.1533333333333333,0.92,0.1386666666666666,0.832,-0.0155,-0.093,1.0
"Uma pizza família, com 8 pedaços, custa em torno de 45 reais.",0.0389333333333333,0.5840000000000001,-0.0654,-0.981,0.0629333333333333,0.944,0.0595333333333333,0.893,0.0024,0.036,0.0
"vale a pena ir recomendo a todos que vierem em são Paulo, limpo e legal para encontro com os amigos para bater um papo, bem localizado excelente",0.0832758620689655,2.415,0.0687241379310344,1.993,0.0214827586206896,0.6230000000000002,0.0755862068965517,2.192,-0.0062068965517241,-0.18,1.0
"Tem 13 anos que não venho aqui em SP, fiz questão de conferir meu local de comida árabe preferido, servem uma iguaria chamada UZI ( massa folhada com recheio de arroz e cordeiro)",0.1020277777777777,3.673,-0.0446944444444444,-1.609,0.0571111111111111,2.056,0.0940833333333333,3.387,0.0033055555555555,0.119,0.0
Simplesmente maravilhosa!,0.1216666666666666,0.365,-0.22,-0.66,0.0153333333333333,0.046,0.119,0.357,0.0,0.0,1.0
"Bem servida, suculenta, tempero delicioso, sem defeitos.",0.027,0.297,0.096,1.056,0.0095454545454545,0.1049999999999999,0.0264545454545454,0.291,0.053090909090909,0.584,1.0
"E o melhor, o preço.",0.0699999999999999,0.49,0.0555714285714285,0.389,0.0192857142857142,0.135,0.0424285714285714,0.297,-0.0177142857142857,-0.124,0.0
"Parece inacreditável mas comemos uma peixada ao leite de coco e camarões acompanhada de pirao e arroz que servia bem três pessoas, em janeiro.",0.0406923076923076,1.0579999999999998,-0.0744615384615384,-1.936,0.0802307692307692,2.086,0.0741538461538461,1.9280000000000004,0.0482692307692307,1.255,0.0
"Pagamos 40,00 reais.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensacional.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Bons ingredientes, variedade de combinações, é bem feita e tem bom preço.",0.2026666666666666,3.04,-0.071,-1.0650000000000002,0.1984,2.976,0.2082,3.123,0.0,0.0,1.0
Sempre me salvam quando não quero cozinhar!!!,0.0067,0.067,0.0,0.0,0.004,0.04,0.0036,0.036,0.0,0.0,0.0
Uma delicia!!!.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Única sugestão seria deixar menor quantidade de sushis na bandeja em que os garçons servem, pois quando chegam à mesa já estão com a alga murcha por estarem a algum tempo rodando pelo restaurante.",0.0359444444444444,1.294,-0.0642777777777778,-2.3140000000000005,0.0471111111111111,1.696,0.0454722222222222,1.6370000000000002,-0.0235277777777777,-0.847,0.0
"Boa estrutura , peço justo, boa comida!",0.1474444444444444,1.3270000000000002,0.0353333333333333,0.318,0.0841111111111111,0.7569999999999999,0.0841111111111111,0.7569999999999999,-0.0147777777777777,-0.133,1.0
"Praia linda, limpa, muito agradável!",0.10775,0.862,0.0107499999999999,0.0859999999999999,0.101,0.808,0.10475,0.8380000000000001,0.069125,0.553,1.0
"Vale fazer uma caminha pela orla, tem falecias que garantem lindas fotos!",0.0754285714285714,1.056,-0.0312142857142857,-0.437,0.0479285714285714,0.6709999999999999,0.0616428571428571,0.863,0.0,0.0,0.0
Pra quem gosta de comida gostosa sem pagar muito caro.,0.0331818181818181,0.365,0.0225454545454545,0.2480000000000001,-0.0698181818181818,-0.768,0.0128181818181818,0.141,0.0807272727272727,0.888,0.0
Os pretzels são sempre frescos e bem preparados e o atendimento é muito bom.,0.0626,0.939,0.0069333333333333,0.1039999999999999,0.0764,1.146,0.0786666666666666,1.18,0.0368666666666666,0.553,1.0
Excelente.,0.353,0.706,0.0,0.0,0.3905,0.781,0.248,0.496,0.0,0.0,0.0
"Considero a melhor pizza de São Paulo, e dizem que a pizza em São Paulo é a melhor do mundo (concordo).",0.07036,1.759,-0.01476,-0.3690000000000001,0.06064,1.516,0.0613999999999999,1.535,-0.00992,-0.248,1.0
Essa é indiscutível.,-0.1635,-0.654,0.0,0.0,-0.23925,-0.957,-0.1995,-0.798,0.19575,0.783,0.0
"O espaço é agradavel, a comida é boa, mas o atendimento deixa a desejar.",0.0285882352941176,0.486,-0.0470588235294117,-0.7999999999999999,-0.0084117647058823,-0.143,0.009,0.153,0.0515294117647058,0.876,1.0
Os preços não são tão baixos.,0.0487142857142857,0.3409999999999999,0.045,0.315,0.029,0.203,0.0398571428571428,0.279,0.003,0.021,1.0
"Cardápio criativo com  diferentes leituras da cozinha brasileira num lugar muito especial - bairro Santa Teresa , a Montmartre brasileira.",0.0555454545454545,1.222,0.0874090909090909,1.923,-0.0264545454545454,-0.582,0.032,0.704,0.0267727272727272,0.5890000000000001,1.0
"ótima opção para curtir uma cerveja com os amigos ou família, ostras sempre frescas e varias outras opções de frutos do mar.",0.0256666666666666,0.616,-0.0674583333333333,-1.619,0.0725416666666666,1.741,0.0580833333333333,1.394,0.0,0.0,1.0
Minha moqueca de arraia preferida.,0.0861666666666666,0.517,-0.1621666666666666,-0.973,0.1399999999999999,0.84,0.1295,0.777,0.0,0.0,1.0
"Uma pizza deliciosa... saladas deliciosas... atendimento excelente... e o valor muito honesto... sempre que vou a Curitiba, minha pizzaria preferida.",0.1314230769230769,3.4170000000000003,0.0176923076923076,0.4599999999999999,0.1005,2.613,0.1008846153846153,2.623,0.0212692307692307,0.553,1.0
Não deixe de visitar.,0.1824,0.912,-0.1256,-0.628,0.1532,0.766,0.1844,0.922,-0.0464,-0.232,0.0
Bem simples mas muito bem preparada.,0.1432857142857142,1.003,0.374,2.618,0.2574285714285714,1.802,0.2198571428571428,1.539,0.0431428571428571,0.302,0.0
Não é tão apimentada quanto seria no Nepal mas é preparada por imigrantes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O Lugar fica numa galeria com amplo espaço na praça de alimentação exceto no horario de pico.,0.0448333333333333,0.807,-0.0173888888888888,-0.3129999999999998,0.0576666666666666,1.0379999999999998,0.0688888888888889,1.2400000000000002,0.0893333333333333,1.608,1.0
Sugiro o prato do dia sempre.,0.0955714285714285,0.669,-0.0877142857142857,-0.614,0.1098571428571428,0.769,0.0945714285714285,0.6619999999999999,0.0094285714285714,0.066,0.0
"simplesmente AMO as comidas deste lugar, atenção especial para o “batuta de manzo”, que é uma espécie de tartar muito não muito “temperado” como de costume de outros restaurantes, que pra mim, é um ponto positivo.",0.0584222222222222,2.629,-0.0765333333333333,-3.444,0.0589111111111111,2.651,0.0752222222222222,3.385,0.0365777777777777,1.646,1.0
"Belém carece de bons restaurantes, a preços honestos e onde seja possível conversar.",0.1161333333333333,1.742,-0.1030666666666666,-1.5459999999999998,0.056,0.84,0.1069333333333333,1.604,-0.0052,-0.078,0.0
O Midori é um deles.,-0.1181666666666666,-0.709,0.0,0.0,-0.165,-0.99,-0.0943333333333333,-0.566,0.0,0.0,0.0
"A comida é sempre boa e o serviço, excelente",0.1113,1.113,0.0349999999999999,0.35,0.0702,0.7020000000000001,0.0663999999999999,0.6639999999999999,-0.0175999999999999,-0.176,1.0
"Restaurante em que você monta o seu próprio prato de salada, escolhendo os ingredientes!",0.0275,0.44,-0.0608125,-0.973,0.0573749999999999,0.918,0.0471875,0.755,0.004125,0.066,0.0
"Os sucos são bons, mas um pouco doces demais.",-0.0472727272727272,-0.52,0.007,0.077,-0.0715454545454545,-0.7869999999999999,-0.0372727272727272,-0.4099999999999999,0.0,0.0,1.0
Preço bom!,0.0193333333333333,0.058,0.0546666666666666,0.164,0.0,0.0,0.0246666666666666,0.074,0.0,0.0,1.0
