sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
"O livro é muito água com açúcar , não acontece nada com nada , só o romance que é MUITO gostoso rs mas fora isso não acontece nada . ",-0.1613448275862068,-4.678999999999999,-0.0237241379310344,-0.688,-0.1034137931034482,-2.999,-0.1326206896551724,-3.846,0.1721379310344827,4.992,1.0
"ps : ainda sou completamente apaixonada por Jeff Stevens , o cara é perfeito ! ",-0.0005333333333333,-0.008,0.0266666666666666,0.4,0.0990666666666666,1.486,0.0492666666666666,0.739,-0.0545333333333333,-0.818,1.0
"começa bem até a parte que o "" vampiro "" brilha ! ",0.1178333333333333,1.414,0.0035833333333333,0.0429999999999999,0.153,1.836,0.14275,1.713,0.00225,0.027,1.0
Essa é a narrativa de o vazio e de o niilismo totais . ,0.0175384615384615,0.2279999999999999,-0.1446923076923077,-1.881,0.0963076923076923,1.252,0.072076923076923,0.9369999999999998,0.0431538461538461,0.561,1.0
"E o leitor acompanha , se emocionando com a jornada árdua , difícil e divertida de a Srta . Withney . ",0.0444285714285714,0.933,-0.0077142857142857,-0.1619999999999999,0.0007142857142857,0.015,0.0341904761904761,0.718,0.0276190476190476,0.58,1.0
"Leia esse livro urgentemente , antes que o mundo acabe , ou pior antes que o Grande Irmão chegue . ",0.0513499999999999,1.027,0.0080499999999999,0.1609999999999999,0.07865,1.573,0.07255,1.451,-0.0132,-0.264,1.0
"Achei trocentas vezes mais interessante de o que o filme , com tiradas de humor muito boas , uma redação sagaz que não te deixa desgrudar os olhos um segundo sequer , e um Edward bem menos panacão de o que em o filme . . ",0.0355217391304347,1.634,-0.0758913043478261,-3.491,0.0575652173913043,2.648,0.0705652173913043,3.2460000000000004,0.0085652173913043,0.394,1.0
"É bem pra adolescente mesmo , as histórias são engraçadas e tal , achei divertido ! ",0.0779375,1.247,0.079375,1.27,0.0701875,1.123,0.07425,1.188,-0.0045625,-0.073,1.0
"Em crepúsculo a gente viaja em um mundo simplismente onde nada é real em nosso mundo , e nada mesmo . ",-0.0987142857142857,-2.073,0.0199047619047619,0.418,-0.1077619047619047,-2.263,-0.097047619047619,-2.0380000000000003,0.0821904761904761,1.726,1.0
"um livro forte e muito bom , uma critica forte a qualquer ditadura , tanto as de direita quanto as de "" pseudo "" esquerda , que veem se tornando mais comuns mesmo depois de a queda de a URSS , esse livro não mostra uma história boa e feliz e sim um romanse tenso e cruel , muitas vezes sufocante , mas leva a uma reflexão profunda e a mim ajudou a reformular conceitos políticos . ",0.0195584415584415,1.5059999999999998,-0.0317402597402597,-2.4439999999999995,0.053038961038961,4.0840000000000005,0.0425714285714285,3.278000000000001,0.0001298701298701,0.01,1.0
Mas me decepicionei . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Um bom passatempo para divertir . ,0.027,0.162,0.1196666666666666,0.718,-0.165,-0.99,-0.0059999999999999,-0.0359999999999999,0.0,0.0,1.0
"Publicado em 1937 , a obra parece conter os ingredientes necessários para se manter contemporânea : a retratação de a desigualdade social , oriunda de uma vivência intensa de a parte de o autor em as ruas de Salvador e até em o Trapiche - lugar de paz e acalanto para os capitães de a areia , que em este refúgio guardam os objetos furtados e descansam . ",0.077485294117647,5.269,-0.0921911764705882,-6.268999999999999,0.1157058823529411,7.868,0.1119264705882353,7.611,0.0081470588235294,0.554,1.0
Um livro para se ter em a cabeceira de a cama . ,0.0074166666666666,0.089,-0.06025,-0.723,-0.0125,-0.15,0.026,0.312,-0.0189166666666666,-0.227,1.0
"Outra coisa que me fez gostar ainda mais de o livro foi descobrir que foi de ele que saiu a sala 101 de o filme Matrix , rs . ",0.0117586206896551,0.3410000000000001,-0.0828965517241379,-2.404,0.0747241379310344,2.167,0.0476896551724137,1.383,-0.0642758620689655,-1.864,1.0
Não se sai ileso de uma leitura como esta- e o resultado de a reflexão é algo que vale muito a pena . ,-0.0012173913043478,-0.0279999999999999,-0.0772608695652173,-1.777,0.0388260869565217,0.893,0.0321304347826086,0.739,0.0257391304347826,0.592,1.0
Além de dar boas risadas estarão contribuindo com a divulgação de nossos autores nacionais ! ,0.0689333333333333,1.034,-0.1297333333333333,-1.946,0.112,1.68,0.1036,1.554,0.0,0.0,1.0
"Eu já queria ler esse livro fazia algum tempo por ouvir falar o quanto ele era bom , só que eu me decepcionei , por mais que a história seja muito boa se bem analisada , o livro é cansativo já que a todo o momento o personagem principal narra toda a história de ele de forma negativa . ",0.0667118644067796,3.936,-0.032728813559322,-1.931,0.0758813559322034,4.477,0.0671864406779661,3.964,0.015457627118644,0.912,1.0
Mas esse até que é bem legal de ler . ,0.2708,2.708,0.0009,0.009,0.2649,2.649,0.304,3.04,0.0,0.0,1.0
"Para quem gosta de desvendar mistérios , é uma excelente leitura . ",0.1453333333333333,1.7439999999999998,-0.1414166666666666,-1.697,0.18275,2.193,0.1565833333333333,1.879,0.0,0.0,1.0
Mas coom certeza vale a pena chegar a o fim ! ,0.087,0.957,0.1716363636363636,1.888,0.0,0.0,0.084,0.924,-0.0064545454545454,-0.071,1.0
"Com uma narrativa fácil e contagiante , você é levado a viver a paixão de Bella . ",0.1446470588235294,2.459,-0.036235294117647,-0.616,0.0953529411764705,1.621,0.132235294117647,2.248,0.0,0.0,1.0
As vezes um pouquinho exagerado em o mel ( cuidado diabéticos ! ,0.0775,0.93,-0.0418333333333333,-0.502,0.03875,0.4649999999999999,0.05275,0.633,0.0,0.0,1.0
Uma história tocante que em os mostra o cotidiano de os meninos de rua . ,0.1185333333333333,1.778,-0.1717333333333333,-2.576,0.1648666666666666,2.473,0.1594666666666667,2.3920000000000003,0.0,0.0,1.0
"Apesar de antigão , é uma leitura gostosa , com a linguagem bem moderna . ",0.1772666666666666,2.659,-0.0484,-0.726,0.2208,3.312,0.1903333333333333,2.855,-0.0062,-0.093,1.0
Mas é uma história bem diferente de tudo que já vimos e não deixa de ser incrível por o fato de ser um pouco melosa . ,0.0774230769230769,2.013,-0.0716153846153846,-1.862,0.1284230769230769,3.3389999999999995,0.113076923076923,2.94,-0.0353461538461538,-0.919,1.0
E acabei devorando o restante de o livro . ,0.1206666666666666,1.086,-0.1877777777777777,-1.69,0.1954444444444444,1.759,0.168,1.512,0.0,0.0,1.0
Nossa em a minha opinião o melhor livro de Sheldon uma história apaixonante . ,0.1302857142857143,1.8240000000000005,0.0029285714285714,0.041,0.1341428571428571,1.878,0.1325714285714286,1.856,-0.0088571428571428,-0.124,1.0
Sem falar de um romance maravilhoso . ,-0.0102857142857142,-0.072,-0.1864285714285714,-1.3050000000000002,-0.1484285714285714,-1.039,0.009,0.0630000000000001,0.0724285714285714,0.507,1.0
Não achei a história empolgante como muitos me disseram . ,0.0084,0.084,0.0104999999999999,0.105,0.0,0.0,0.0063,0.063,0.0,0.0,1.0
"hahaha Eu gostei de o livro , é um livro bem para pré adolescentes , digamos , mas mesmo assim gostei de ter lido . ",0.06656,1.664,-0.02012,-0.503,0.0644,1.61,0.08484,2.121,-0.012,-0.3,1.0
"Taí , gostei de esse livro de Thalita ! ",0.1148888888888888,1.034,-0.2162222222222222,-1.946,0.1866666666666666,1.68,0.1726666666666666,1.554,0.0,0.0,1.0
A narrativa é perfeita . ,0.0186,0.093,0.017,0.085,0.02,0.1,0.0186,0.093,0.0,0.0,1.0
"É um livro super divertido , e apesar de ser para adolescente recomendo que pessoas de todas as idades leiam . ",0.0154761904761904,0.325,-0.0974761904761904,-2.047,0.0328571428571428,0.69,0.0486666666666666,1.022,0.0,0.0,1.0
O livro com uma historia perfeita e personagens mais ainda ! ,-0.0679090909090909,-0.747,0.0,0.0,0.0,0.0,-0.0474545454545454,-0.522,-0.0743636363636363,-0.818,1.0
Um de os melhores livros q já li ! ,-0.0213333333333333,-0.1919999999999999,-0.1081111111111111,-0.973,-0.0166666666666666,-0.15,0.0234444444444444,0.211,0.0,0.0,1.0
"Gostei muito de os Cullen que são meus personagens famoritos , a familia mais badalada em o momentos e claro os vampiros nômades , principalmente Victória , Bom como ja dizia o titulo de a minha resenha , Crepúsculo é um livro simples , normal , mas é um livro bom ! ",0.0159230769230769,0.828,-0.0212692307692307,-1.106,0.0139807692307692,0.7270000000000001,0.0317884615384615,1.6530000000000005,0.0049423076923076,0.257,1.0
"Mas advirto : Só leia - o quando tiver tempo , pois não vai mais conseguir parar ! ",-0.0018333333333333,-0.033,0.0403888888888888,0.727,0.0555,0.999,0.0331666666666666,0.5970000000000001,0.0048333333333333,0.087,1.0
Leitura MUITO RECOMENDADA ! ,-0.06175,-0.247,-0.181,-0.724,-0.00475,-0.019,-0.00775,-0.031,0.13825,0.553,1.0
"ESSE LIVRO É MUITO PODRE , TEM UM VOCABULÁRIO POBRE E SEM GRAÇA . ",-0.1868571428571428,-2.616,-0.0464285714285714,-0.65,-0.192,-2.688,-0.1760714285714285,-2.465,0.1832857142857142,2.566,1.0
O final não deixou nada a desejar . ,-0.102,-0.816,0.02275,0.182,-0.082125,-0.657,-0.0996249999999999,-0.7969999999999999,0.10775,0.862,1.0
"Enfim , gosto de o livro e recomendo . ",0.1458888888888889,1.3130000000000002,-0.1081111111111111,-0.973,0.1714444444444444,1.543,0.1418888888888889,1.277,0.0,0.0,1.0
"Tanto um , quanto o outro eu recomendo , pois são incríveis . ",0.0308461538461538,0.4010000000000001,0.0773846153846153,1.006,-0.0605384615384615,-0.7869999999999999,0.0159230769230769,0.207,0.0,0.0,1.0
"Um bom livro , mas sem dúvidas não é o melhor de o autor . ",0.0192666666666666,0.2890000000000001,-0.0987333333333333,-1.481,0.0057333333333333,0.086,0.0355333333333333,0.5330000000000004,0.0306666666666666,0.4599999999999999,1.0
"A história é envolvente , tem diálogos interessantes , principalmente os sobre quadrinhos e bons personagens . ",0.0512941176470588,0.872,-0.0320588235294117,-0.545,0.0412941176470588,0.702,0.0456470588235294,0.776,0.0,0.0,1.0
Stephenie Meyer sucks . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Adorei o livro mesmo que digam que não é bom . ,0.028,0.308,0.0193636363636363,0.213,0.0,0.0,0.0135454545454545,0.149,-0.0066363636363636,-0.073,1.0
A trama se desenrola com uma naturalidade surpreendente . ,0.1055555555555555,0.95,0.0846666666666666,0.762,0.0987777777777777,0.889,0.0963333333333333,0.867,0.0,0.0,1.0
Umas de as maiores obras primas de Sidney Sheldon e a minha também . ,0.0738571428571428,1.034,-0.1389999999999999,-1.946,0.12,1.68,0.111,1.554,0.0,0.0,1.0
Mas a revira volta de sua história acaba acontecendo de forma súbita e muito bem tramada . ,0.0785882352941176,1.336,-0.0367058823529411,-0.6240000000000001,0.1241176470588235,2.11,0.1162941176470588,1.977,0.0189411764705882,0.322,1.0
"Não fosse o fato de que vampiros não vem humanos como seres igualitários e sim como alimento , a trama se torna mais bizarra ainda , pois a escritora Stephenie Meyer se acha em o direito de mudar totalmente as regras de um ser implantado em a mitologia urbana , criando novas regras para os vampiros , como por exemplo brilharem em o sol , em o mínimo patético . ",0.0374714285714285,2.623,-0.0588142857142857,-4.117,0.0223,1.561,0.0300714285714285,2.1050000000000004,0.0016428571428571,0.1150000000000002,1.0
Terminar de ler um livro assim sempre deixa deprimido . ,0.0099,0.099,-0.0677,-0.677,-0.1192,-1.1920000000000002,0.0023,0.023,-0.0109,-0.109,1.0
"Gostei muito ( porém sou suspeita pois , me identifiquei muito com o personagem principal - Holden Caulfield ) . ",-0.03475,-0.6950000000000001,0.0,0.0,-0.0184,-0.368,-0.0361,-0.722,0.0553,1.106,1.0
"A o mesmo tempo , demonstra lirismo em certos momentos . ",0.1591818181818181,1.751,-0.0449090909090909,-0.494,0.0677272727272727,0.745,0.0986363636363636,1.085,0.0012727272727272,0.0139999999999999,1.0
"Como todos sabem , ele é bem romântico , e , em algumas partes te deixa com o coração em a mão . ",0.0658695652173913,1.515,0.0810869565217391,1.865,0.0793043478260869,1.824,0.0727826086956521,1.674,-0.0078260869565217,-0.18,1.0
foi o 1º que eu li e foi amor imediato . ,0.0884545454545454,0.973,-0.0471818181818181,-0.519,0.0725454545454545,0.798,0.0693636363636363,0.763,0.0,0.0,1.0
"Achei o livro emocionante , e a cada pagina , me apaixonei por o livro .... ",0.01475,0.236,0.0411875,0.659,0.0300625,0.481,0.0235,0.376,-0.0155625,-0.249,1.0
"A história é boa , mas não é um livro que conseguiu prender minha atenção . ",-0.0334375,-0.535,0.0065625,0.105,-0.061875,-0.99,-0.0295624999999999,-0.4729999999999998,0.0,0.0,1.0
"Sem ofensa para os que lera , mas ... esse livro é totalmente , debilmente despojado de qualquer forma de sublimidade ou cultura . ",0.0122916666666666,0.2949999999999999,-0.0552916666666666,-1.3269999999999995,0.0317083333333333,0.7609999999999999,0.0424166666666666,1.0179999999999998,0.0675416666666666,1.621,1.0
Mas eu o recomendo a todos que queiram dar boas gargalhadas ! ,-0.0120833333333333,-0.145,0.0,0.0,-0.0071666666666666,-0.086,-0.0114166666666666,-0.137,-0.015,-0.18,1.0
Muito alem de a febre que esse livro se tornou ele é magnifico ! ,-0.0179285714285714,-0.251,-0.0694999999999999,-0.973,-0.0322142857142857,-0.4509999999999999,-0.0238571428571428,-0.3339999999999999,-0.0121428571428571,-0.1699999999999999,1.0
"Eu li Crepúsculo há uns 3 anos , é claro que me tornei fã em a hora . ",0.0432777777777777,0.779,-0.0406666666666666,-0.732,0.0478888888888888,0.862,0.0431111111111111,0.7759999999999999,-0.0025,-0.045,1.0
"Vibramos por Jamie em o começo e por tudo que ele alcançou , mas o detestamos por o modo como trata Maggie . ",0.0107391304347826,0.247,0.0510434782608695,1.174,0.0024347826086956,0.056,0.0202173913043478,0.465,-0.0035217391304347,-0.081,1.0
Um romance que faz as pessoas se envolvam totalmente . ,0.0424,0.424,-0.054,-0.54,-0.0954,-0.954,0.0149,0.149,0.0,0.0,1.0
"Muito bom , recomendo ! ",-0.1536,-0.768,0.0,0.0,-0.1182,-0.591,-0.1274,-0.637,0.1106,0.553,1.0
"Quando me indicaram esse livro , eu não imaginei que estava prestes a ler um de os livros que mudasse a minha vida . ",0.0272083333333333,0.653,-0.0004583333333333,-0.011,0.0351249999999999,0.843,0.0476666666666666,1.144,0.0,0.0,1.0
"Genial , descrição perfeita ! ",0.06,0.3,0.032,0.16,0.0082,0.041,0.0334,0.167,0.0,0.0,1.0
Continuo achando a Bella Swan uma Emo idiota e oferecida u . ,-0.0728333333333333,-0.874,0.0,0.0,0.0,0.0,-0.0484166666666666,-0.581,0.0725,0.87,1.0
"Então dae desperta uma grande curiosidade sobre o livro e resolvi ler sem esperar muito , mas o livro é incrível . ",0.0122727272727272,0.27,-0.0099090909090909,-0.218,0.0104090909090909,0.2289999999999999,0.0151363636363636,0.3329999999999999,0.0516818181818181,1.137,1.0
"Jorge Amado , o autor de esse belo livro , conta as várias história de um grupo de pobres garotos de Salvador , Bahia , que roubam não só por prazer , mas para saciar sua fome de vingança de falta de carinho , injustiça e ódio de as autoridades , que judiavam de os mais pobres . ",-0.0188448275862068,-1.093,-0.1239655172413793,-7.19,0.0797413793103448,4.624999999999999,0.0485,2.8130000000000006,0.0518793103448275,3.009,1.0
"O que me assustou , comoveu e intrigou é o fato de um livro , que foi publicado por a primeira em 1949 , que narra como seria a vida de as pessoas , as nossas vidas 35 anos a a frente , ter uma mensagem tão pertinente e cabível para os tempos de hoje , 63 anos depois ! ",0.041,2.46,-0.0284499999999999,-1.707,0.0445833333333333,2.675,0.0448666666666666,2.692,0.0123333333333333,0.74,1.0
"É uma história que te deixa sem palavras , carregada de significados . ",-0.0013846153846153,-0.018,-0.0667692307692307,-0.868,-0.0038461538461538,-0.05,0.0109230769230769,0.142,0.0449230769230769,0.584,1.0
Os personagens não são realmente desenvolvidos e o vampirismo é apenas um pano de fundo qualquer para uma paixonite adolescente . ,0.0083809523809523,0.176,-0.012,-0.252,0.0247142857142857,0.519,0.0322857142857142,0.6780000000000002,-0.0066666666666666,-0.14,1.0
"A historia de prende de uma forma incrivel , acho que ja li por o menos umas 20 vezes , e mesmo assim ainda tenho vontade de vez em quando e começo tudo de novo , normalmente leio em 2 dias porque nao com si largar ele nem para comer ... Amo demais essa historia ! ",0.0441428571428571,2.4720000000000004,-0.0400178571428571,-2.241,0.0790357142857142,4.425999999999999,0.0662678571428571,3.7110000000000007,-0.0233928571428571,-1.3099999999999998,1.0
"Um clássico exemplar , cheio de mistérios e reviravoltas . ",-0.0943,-0.943,-0.0754,-0.754,-0.0113999999999999,-0.1139999999999999,-0.0240999999999999,-0.2409999999999997,-0.0859,-0.859,1.0
"Um livro de ótima leitura , com certeza ! ",0.0365555555555555,0.329,-0.1004444444444444,-0.904,0.0468888888888888,0.4219999999999999,0.1201111111111111,1.081,0.0,0.0,1.0
"Como toda boa adaptação , o livro crepúsculo simplesmente é péssimo ... mas isso se dá em relação a qualquer livro levado a o cinema . ",-0.0023846153846153,-0.062,0.0026923076923076,0.07,0.0032692307692307,0.0849999999999999,-0.0225,-0.585,-0.071076923076923,-1.848,1.0
