has_opinion	sentence
1	A Dell me manda dois emails por dia, acho que eles sabem que meu notebook não tá mais funcionando e tão tentando me vender outro!
0	Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada
0	Veja como resolver se seu notebook não retornar da hibernação ou suspensão - http://dell.to/1ohbZsd   Ver foto
0	R$ 1367,15 - Notebook Dell com Intel Core i5, 4GB e 1TB na Submarino. Use o cupom: VAIFUNDO - http://migre.me/oLNdz   Link permanente da imagem incorporada
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
0	Notebook Ultrafino Dell Vostro V14T-5470-A20 com Intel Core i5 4GB (2GB de Memória Dedicada geforce nvidia 740m... http://fb.me/1vZpr8HOF
0	Notebook Dell inspiron R$ 1.889,10 à vista https://www.magazinevoce.com.br/magazinezinee/p/notebook-dell-inspiron-3000-i15-3542-a30-c-intel-core-i5-4gb-1tb-windows-81-led-156-hdmi/99880/ …
1	@DellAjuda Em 6 dias úteis o técnico veio em casa e realizou o reparo no meu notebook. Parabéns, Dell! :)
0	É um #tablet? É um #notebook? Não! É o Inspiron 13 Série 7000, que é os dois ao mesmo tempo. http://del.ly/60130TtU
0	E essa compra casada do Magazine Luiza? Compre um notebook e leve o livro do Tuminha http://www.magazineluiza.com.br/notebook-dell-inspiron-i14-3442-a40-intel-core-i5-8gb-1tb-windows-8.1-assassinato-de-reputacoes/p/2097954/in/note/ …
0	Notebook Dell Inspiron I14-5447-A40 Intel Core i7 - 16GB 1TB Windows 8.1 LED 14 Placa de Vídeo 2GB Não é... http://fb.me/7sk9BRjK2
0	@suzanamdg Na verdade não adicionamos não, ele vem incluso no item, vc pode ver em "Softwares inclusos": http://pingu.im/1GoFUDr
0	[Dica] Som do Android-x86 para notebook Dell Inspiron 1525 -  http://www.vivaolinux.com.br/dica/Som-do-Android-x86-para-notebook-Dell-Inspiron-1525/ …
0	Vendo NoteBook Dell Inspiron 1525,  LCD, Preto, 223GB pentium Dual Core   4GB RAM  T4400
0	@jaoluc Agora deu, eu consigo ele por: R$ 1.189,92 http://pingu.im/1Lz7Gjs
0	Vendo notebook Dell Inspiron, HD 300Gb, processador Intel Core 2 Duo, gravador de CD e DVD, 3 entradas USB,... http://fb.me/7lOrcQBtY
0	Não deixe seu notebook Dell ficar sem bateria! Nós temos centenas de modelos para que você fique #sempreligado  Link permanente da imagem incorporada
1	E o suporte da @dellnobrasil que ligou pro numero errado, a pessoa q atendeu disse q tava ok o notebook e a dell encerrou o meu chamado?????
0	Dica de Compra , Notebook Dell Inspiron i14-5447-A30, por R$ 2.222 http://goo.gl/NpT0E5   Link permanente da imagem incorporada
0	Notebook Dell, Intel Core i5, 4GB, 500GB, Tela de 14'', NVIDIA GT740M, Vostro V14T - 5470-A20 Por R$ 1.724,69 à... http://fb.me/6v1dG6iaR
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
0	Carai Lenovo, ai ñ féra... E eu aqui pensando em compra um notebook dela, ai ai... Ficar com a Asus ou Dell mesmo... http://fb.me/313ly4c7v
0	CS GO COM OS "BRODI" ( ͡° ͜ʖ ͡°) - TESTANDO NOTEBOOK DELL INSPIRION 15R SE 7520: http://youtu.be/YZ9xp7w2Dsc?a  via @YouTube
0	Gostei de um vídeo @YouTube de @z3r0gamerbr http://youtu.be/YZ9xp7w2Dsc?a  CS GO COM OS "BRODI" ( ͡° ͜ʖ ͡°) - TESTANDO NOTEBOOK DELL
0	Gostei de um vídeo @YouTube de @z3r0gamerbr http://youtu.be/YZ9xp7w2Dsc?a  CS GO COM OS "BRODI" ( ͡° ͜ʖ ͡°) - TESTANDO NOTEBOOK DELL
0	Adicionei um vídeo a uma playlist @YouTube http://youtu.be/Xzj5vf3Xn1s?aPeixe … Dicas - Resolva todos seus problema do notebook dell vostro
0	Vendo Notebook Dell Modelo: XPS L502X
0	Notebook Battery for Dell KD495 PC764 TC030 TD175 Latitude D630 http://gekoo.co/buy/01/?query=391062891277 …  Link permanente da imagem incorporada
0	Dell Inspiron 14 3442 A40: Notebook Dell Inspiron 14 3442 A40 com Intel Core i5, 8GB, HD 1TB, Placa de vídeo 2... http://bit.ly/1LtzK7X
0	Super ofertas de Notebooks, aqui na BF representações. http://magazinemaisdoquebarato.ofertou.com/search/notebook-dell# …  Link permanente da imagem incorporada
1	quero processar a dell pelos tweets sobre o horário de verão perdidos pq meu notebook reiniciou
0	Compre Notebook Dell e Ganhe R$100 para a próxima compra na Fnac - http://www.ciadosdescontos.com?p=58984&wt=11ciadosdescontos.com/?p=58984&wt=11  #Fnac #Descontos #Dell
0	Notebook DELL 500,00 Reais
0	Notebook + Tablet num só dispositivo! Conheça o Dell Inspiron 7000: http://ow.ly/Jp7cd
0	Eu fui abrir a revistinha da dell achando que ia ver uns notebook com i7 ssd motor v8 etc por 600 reais e:  Link permanente da imagem incorporada
0	Compre Notebook Dell e ganhe cheque presente R$ 100 na FNAC http://quenotebookcomprar.com.br/compre-notebook-dell-e-ganhe-cheque-presente-r-100-na-fnac/ …
0	Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada
1	3 meses com meu notebook da dell com o Linux, e nunca vi travar, o outro note de casa recém formatado menos de um mês já travou 3x
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
0	@guilhermearraes Fiz uma pesquisa rápida e achei esse aqui, parece ter o que você precisa
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
0	oloco vo pedir um notebook da dell intel i7 16gb de RAM 1TB de HD pra minha mae compra...
0	Loja America traz grande promoção de Notebooks da Dell
0	Notebook Dell Inspiron 4G RAM com Windows 8.1 por apenas R$ 1299,00, promoção por 48 hr!:  Loja America traz g... http://bit.ly/1vM5OL2
0	Gente, estou vendendo um notebook Dell Inspiron N4050 e uma nikon D90 + flash sb700 + lente 50mm 1.4 + lente... http://fb.me/3xyP86Ya9
0	Baixei para R$ 700,00 http://fb.me/2KB3v7uiz
0	Vendo um notebook DELL interessados chama imbox
0	Novo notebook. Ultrabook Dell XPS 12. Não vejo a hora de chegar.  Link permanente da imagem incorporada
0	Caralho meu pai deixou o notebook da Dell cair ?
0	Procurando um Notebook 2 em 1? Que tal o Dell Inspiron i13 7347-A30 com 13 polegadas e potente http://quenotebookcomprar.com.br/notebook-2-em-1-dell-inspiron-i13-7347-a30-com-13-polegadas-e-potente/ …  Link permanente da imagem incorporada
0	Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada
0	O #notebook Inspiron 14 Série 5000 está com frete grátis. Mas é por tempo limitado! #fikdik http://del.ly/6010LQqi
0	Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada
0	Com o Dell Inspiron Intel Core i5 4GB 1TB você terá um notebook de última geração,incrível custo benefício R$1.619,10 http://goo.gl/k58hrc
0	Notebook Dell Inspiron i14-3442-A40 com Intel Core i5 8GB (2GB de Memória Dedicada) 1TB LED 14" Windows 8.1 por... http://fb.me/3oWV9BCPY
0	Notebook Dell Inspiron 1440 Morado a $100.000!!! @DonDatos http://articulo.mercadolibre.cl/MLC-425255798-vendo-notebook-dell-inspiron-1440-usado-_JM …
1	Chego uns notebook da dell aqui na loja que me deixa de boca aberta de tão top que são
1	Notebook da Dell, muito bom para quem gosta de jogar e/o fazer edições gráficas. Resolvi compartilhar com vocês. http://goo.gl/OOViYG
1	Tive problema semelhante com um notebook da dell. A tralha de 500mb de drivers e aplicacoes de suporte do leitor de impressão digital nao…
0	Compre aqui: notebook Dell, de R$ 2.599,00 por R$ 2.141,71 - http://links.lomadee.com/ls/VGVHbTtudms1bGZJZjsyOTEyNDkyMTswOzY2NjI7MDs1Nzg3O0JSOzM7aHR0cCUzQSUyRiUyRnd3dy5mYXN0c2hvcC5jb20uYnIlMkZsb2phJTJGbm90ZWJvb2stZGVsbC12b3N0cm8tdjE0dC01NDcwLWEyMC1jb20taW50ZWwtY29yZS1pNS13aW5kb3dzLTgtLTA0LWdiLWRlLW1lbW9yaWEtNTAwLWdiLWRlLWhkLWUtdGVsYS1kZS0xNC1wcmF0YS1kZWNqdjE0dDU0NzBhMi1mYXN0JTNGcGFydG5lciUzRHBhcmNlaXJvLWxvbWFkZWUlMjZ1dG1fc291cmNlJTNEYWZmX2xvbWFkZWUlMjZ1dG1fbWVkaXVtJTNEYWZmJTI2dXRtX2NhbXBhaWduJTNETkQlMjZ1dG1fY29udGVudCUzRE5EJTI2dXRtX3Rlcm0lM0RkZWNqdjE0dDU0NzBhMiUyNmNtX21tYyUzRGFmZl9sb21hZGVlLV8tTkQtXy1ORC1fLWRlY2p2MTR0NTQ3MGEyOzA7MA--.html …
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
0	Veja nossas dicas para configurar o seu nove notebook Dell <3 - http://dell.to/1qnKj0A   Ver foto
0	Dell Latitude 11, um notebook pensado para o mercado educacional http://goo.gl/3fsQZU   Link permanente da imagem incorporada
0	Notebook Dell Inspiron 14 3442 A40: Notebook Dell Inspiron 14 3442 A40 Para jogos Leves  O Notebook Dell Inspi... http://bit.ly/1JlJvaB
0	Tuuudo sobre a bateria de seu notebook Dell - http://dell.to/1vy578U   Ver foto
0	quando aparece o Dell, ou falam dele, sempre imagino um notebook ambulante
0	então, comprei http://www.pontofrio.com.br/Informatica/Notebook/Notebook-Dell-Vostro-V14T-5470-A20-com-Intel-Core-i5-4200-4GB-500GB-Leitor-de-Cartoes-HDMI-Bluetooth-Placa-Grafica-de-2GB-LED-14-e-Windows-8-1000049777.html …
1	notebook da dell é tão bão, mas dá tanta atualização
0	Notebook Dell Inspiron i14-3442-A40 Intel Core i5 8GB (2GB de Memória Dedicada… http://goo.gl/fb/2QAGvh  #desconto
0	Notebook Dell Inspiron 15-3542-A30 uma máquina incrível com excelente capacidade de armazenamento.  Link permanente da imagem incorporada
0	Alberto Mazzaferro volevi cambiare notebook? Questo mi sembra moooolto adatto! http://fb.me/3zlsNGs78
1	Ebaaa ganhei um notebook novo da dell woohoo??✌✌
0	Dica de Compra , Notebook Dell Inspiron i14-3442-A40, por R$ 1.844 http://goo.gl/n4Zbp5   Link permanente da imagem incorporada
0	O notebook irei comprar na colombo , um Dell 4gb de RAM E 1TB de HD
0	Quer um notebook com ótimas configurações? Então aproveite o preço desse Dell Inspiron aqui: http://bit.ly/1AgeIIa   Link permanente da imagem incorporada
0	#OFERTA especial pra vocês! É hora de comprar um notebook novo!! Confira aqui: http://bit.ly/1uKvo87   ???  Link permanente da imagem incorporada
0	Notebook Dell Inspiron 14 Série 5000 por R$1999. 28% de desconto! #AteAcabar http://ateacabar.com/product/7714
0	#OFERTA Quem quer um notebook Dell novinho? Então corra que está muito barato: http://bit.ly/17o9ZHD   ???  Link permanente da imagem incorporada
1	Meu notebook não tem nem 6 meses e já está hibernando com 7% de bateria. Maldita DELL
0	#Magalus! Deem uma olhadinha nesse notebook que separei para vocês ;) http://maga.lu/1KPDVc3
0	Notebook Dell Inspiron 14R 3360 Core i7 6Gb DDR3 de memória ram; 1000Gb de HD (armazenamento); 1Gb ATI… http://instagram.com/p/zAos-SiYUM/
1	Não tenho paciência pra dell querendo analisar o sistema do notebook ?
0	Gostei de um vídeo @YouTube http://youtu.be/wvAH8s5UQHs?aNVIDIA … Offboard-Como ativar placa de video dedicada notebook Dell
0	@5gu to usando notebook mesmo D: da dell!
0	O novo Inspiron 13 7000 série 2 em 1 combina a avançada performance de um notebook e versatilidade de um tablet: http://ow.ly/ITjVi
0	#promoção #promobit Notebook Dell Inspiron Core i3-4005U, 4GB, 1TB, Grav DVD, Leitor Cartões, HDMI,  http://www.promobit.com.br/Promocoes/ver-promocoes/10064/ … - R$ 1.189,15
0	Especialistas em Notebook Dell HP Sony Vaio Acer Referencia Nacional - Especialista Em Notebook... http://fb.me/1UWoz0fAk
0	Poderio tecnológico e funcionalidades, conheça o Notebook Dell Inspiron I14-3442-A40.  Link permanente da imagem incorporada
0	Finalmente, o técnico da Dell chegou, vou ter meu notebook novamente #uhul
0	Tablet ou notebook? Aqui, tanto faz! Com o Inspiron 13 Série 7000 é só virar a tela para trás. http://del.ly/6018LJHo
0	Blog Post: Dell Vostro 3445 Notebook (APU Dual Core E1/ 4GB/ 500GB/ Ubuntu) (3445E14500iGU1)(Grey) - http://gadgetsbox.com/?p=10548
0	Notebook Dell Inspirion N4030 Processador I3, 2gb memória, 320 HD $400 (problema na dobradiça como na foto(cuspiu), bateria viciada)
0	Fui procurar o preço da fonte do meu notebook e digitei "Dell Inspiration". Obrigado, Ruy Carlos Ostermann.
0	Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada
0	Saiba mais da dica
0	Gente, olha esse ótimo notebook que eu consegui com um precinho especial para vocês <3 http://maga.lu/ZrtIl5
1	E o mais engraçado, a concorrente da @HPBrasil @HPSuporte, a empresa Dell tem a venda baterias pra notebook no site, fácil assim… é vergonha
0	Dell lança notebook com sistema Ubuntu e tela 4K no Brasil
1	Preciso de um notebook da Dell nao aguento mais essa porra da samsung
0	Alguém precisando de Notebook BBB (BOM, BONITO e BARATO)? - Notebook DELL, CORE 2 DUO 2 ghz, 3 giga de ram, 320... http://fb.me/3UXEMxqsI
0	#manuals Dell inspiron e1405 notebook User Manual - TB006500570019 http://dlvr.it/8TD6t9
0	Chegou meu notebook novo da Dell. Core I5 com 128 de SSD e 8GB de memória.
0	meu olha só @DellNoBrasil é a ultima vez que eu to pedindo me da esse notebook meu inspiron ja ta velhinho http://www.dell.com/us/p/inspiron-15-7548-laptop/pd?ref=PD_OC …
0	eu não entendo o que a minha mãe quer comprando notebook no submarino se tá o mesmo preço no site da dell
0	Notebook DELL Vostro V14T-5470-A50
0	#NNovidades
1	Alguém tem notebook Dell e sabe como tirar essa caralha desse brilho adaptavel?
0	Vendo Notebook Dell comprado a 6 meses e foi pouco usado, esta em ótimo estado, sua garantia foi extendida ate... http://fb.me/3EbyMPR2q
0	@OrlandoDantas AMIGA ELE BAIXOU DE NOVO http://www.saraiva.com.br/notebook-dell-inspiron-i14-3442-a30-4-geracao-do-processador-intelr-coretm-i5-4210u-4gb-hd-1tb-8357071.html …
0	Novo notebook Dell com Ubuntu e tela 4K chega ao Brasil http://fb.me/24vptDQ1m
0	Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada
0	Procurando um notebook usado e revisado?
0	Notebook Dell com belo design, bom acabamento, i5 e placa de vídeo de 2 GB a partir de R$1600: http://goo.gl/tZ88ov
0	Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada
0	Não para de protestar, contra o capitalismo, citando Marx e Fidel ironicamente pelo Facebook, com seu notebook da Dell...
0	Notebook Dell Inspiron i15-5547-A05 com Intel Core i5 http://oferta.vc/6mGD  Faça uma Oferta.  Link permanente da imagem incorporada
0	Imperdível! Notebook Dell Inspiron 15 5000 com placa de vídeo de 2 GB a partir de R$1600 http://goo.gl/tZ88ov
0	Notebook DELL Inspiron I15-5547-A10
0	Venda - Notebook Dell Inspirion Core I5 4gb HD 500 win7ultimate Placa Gráfica
0	olha isso Donnovan Pereira....ba-ra-to...kkk http://fb.me/3Ct3GUiKe
0	Dell lança notebook com sistema Ubuntu e tela 4K no Brasil http://flip.it/OOf5T
0	Quero um desse de presente. Quem se habilita? ;) (y) http://fb.me/2LQy8SjyC
0	Dell , Empresa lança notebook 4K com Ubuntu: A Dell lança nesta semana seu mais novo notebook com sistema Ubun... http://bit.ly/1KkK6qd
0	Não Compila: Dell , Empresa lança notebook 4K com Ubuntu http://bit.ly/1KkK6qd
0	que delicia cara....hahaha
0	Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada
0	(info.abril) Dell lança notebook com sistema Ubuntu e tela 4K no Brasil: A Dell lança nesta semana um notebook... http://abr.ai/1Kk2E9X
0	Dell lança notebook com sistema Ubuntu e tela 4K no Brasil: A Dell lança nesta semana um notebook com sistema ... http://abr.ai/1Kk2E9X
1	@Dell Deixo aqui a minha insatisfação com a DELL e com o técnico que fez atendimento na garantia de meu notebook. Nro RS: 898255867
0	Para os campuseiros que <3 Tecnologia! Notebook Dell Inspiron com Intel Core i5, por R$1.799! http://maga.lu/1KvjkcL
1	Meu notebook da Dell, que não tem nem 2 meses de uso, desligou sozinho e o meu coração parou junto.
1	Comprei um notebook Dell, não me entregaram. Decidi levar o antigo para o conserto; economizei R$ 1.600,00 [grato pela ineficiência, Dell]
1	reconhecimento público: o atendimento da Dell e sua prestadora aqui foi excelente, em menos de 3 dias consertaram a tela do meu notebook.
0	Dica de Compra , Notebook Dell Inspiron i14-5447-A30 http://goo.gl/vJnt7z   Link permanente da imagem incorporada
0	Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada
0	@DellAjuda comprei um NoteBook Dell vostro 3500 em 2010 com windows 7 e agora quero autalizar o windows 7 e nao posso porque os HardWares
0	Gostei de um vídeo @YouTube de @tigerdirect http://youtu.be/5IE39LFfUh0?a  Overview: Dell Inspiron 15 5000 Series Notebook PC
1	galera nao comprem NoteBook da @Dell @DellnoBrasil porque no futuro quando vc quiser atualiza-lo nao vai poder......
1	nossa eu acho que o Juninho (famoso cara do chat da dell) nunca viu um notebook na vida, me pediu várias ~fotos do equipamento~
0	NOTEBOOK DELL E6410 , CORE I5 2.6GHZ, 8GB RAM, HD 250GB, em excelente estado, com windows 7 e office. R$999.  Link permanente da imagem incorporada
0	What Are the Implications of the Migrant Crisis? http://www.bmiresearch.com/news-and-views/implications-of-the-migrant-crisis …  Link permanente da imagem incorporada
1	Já tinha até esquecido do meu notebook kkk ae recebo um email da dell informando que só hj que começaram a arrumar ele
1	Ahuahuahuahua, ainda prefiro pagar quase 3 mil reais, num notebook de ultima geração da Dell '-' na moral :3
1	Meu amor responde pelo nome de notebook Dell ?
0	Fonte para Notebook Marca: DELL Produto: Embalagem Lacrada Descrição:  Input: 100 - 240V ~ 1.5A (1,5A) 50-60Hz Outp…  Ver foto
0	Preciso do carregador do meu Dell. Esse notebook num tá dando
0	FONTE PARA NOTEBOOK DELL R$ 89,90 FONTE PARA NOTEBBOK POSITIVO R$ 79,90 FONTE PARA NOTEBOOK ACER R$ 79,90 FONTE... http://fb.me/78Dz3f6N6
